worker_id,shift,date,total_items_picked,total_errors,total_items_processed,shift_hours,pick_rate,error_rate
W0427,Night,2025-05-08,7.0,0,1,0.0,0.0,0.0
W0427,Night,2025-05-29,2.0,0,1,0.0,0.0,0.0
W0427,Night,2025-06-07,23.0,0,1,0.0,0.0,0.0
W0428,Evening,2025-02-19,5.0,1,1,0.0,0.0,1.0
W0428,Evening,2025-03-15,13.0,0,1,0.0,0.0,0.0
W0428,Morning,2025-01-19,3.0,0,1,0.0,0.0,0.0
W0428,Morning,2025-03-31,24.0,0,1,0.0,0.0,0.0
W0428,Morning,2025-04-03,4.0,0,1,0.0,0.0,0.0
W0428,Morning,2025-04-16,24.0,0,1,0.0,0.0,0.0
W0428,Morning,2025-04-25,5.0,1,1,0.0,0.0,1.0
W0428,Night,2025-01-15,5.0,0,1,0.0,0.0,0.0
W0428,Night,2025-05-07,18.0,0,1,0.0,0.0,0.0
W0428,Night,2025-06-01,31.0,0,1,0.0,0.0,0.0
W0428,Night,2025-06-15,20.0,0,1,0.0,0.0,0.0
W0429,Evening,2025-01-03,34.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-01-20,17.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-01-21,33.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-01-29,22.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-02-09,45.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-03-06,39.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-03-18,29.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-03-26,49.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-04-15,3.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-04-19,38.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-04-23,41.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-05-04,12.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-05-26,49.0,0,1,0.0,0.0,0.0
W0429,Morning,2025-06-12,16.0,1,1,0.0,0.0,1.0
W0429,Night,2025-03-22,4.0,0,1,0.0,0.0,0.0
W0429,Night,2025-05-17,28.0,0,1,0.0,0.0,0.0
W0430,Evening,2025-02-10,25.0,0,1,0.0,0.0,0.0
W0430,Evening,2025-03-17,25.0,0,1,0.0,0.0,0.0
W0430,Evening,2025-03-19,27.0,0,1,0.0,0.0,0.0
W0430,Evening,2025-04-25,36.0,0,1,0.0,0.0,0.0
W0430,Evening,2025-06-23,32.0,0,1,0.0,0.0,0.0
W0430,Morning,2025-01-15,47.0,1,1,0.0,0.0,1.0
W0430,Morning,2025-01-19,15.0,0,1,0.0,0.0,0.0
W0430,Morning,2025-01-28,25.0,0,1,0.0,0.0,0.0
W0430,Morning,2025-02-12,17.0,1,1,0.0,0.0,1.0
W0430,Morning,2025-02-27,2.0,0,1,0.0,0.0,0.0
W0430,Morning,2025-03-21,35.0,0,1,0.0,0.0,0.0
W0430,Morning,2025-04-11,33.0,0,1,0.0,0.0,0.0
W0430,Morning,2025-04-19,29.0,0,1,0.0,0.0,0.0
W0430,Morning,2025-05-04,44.0,0,1,0.0,0.0,0.0
W0430,Morning,2025-06-25,37.0,1,1,0.0,0.0,1.0
W0430,Morning,2025-06-26,2.0,0,1,0.0,0.0,0.0
W0430,Night,2025-01-06,11.0,1,1,0.0,0.0,1.0
W0430,Night,2025-02-17,11.0,0,1,0.0,0.0,0.0
W0430,Night,2025-04-23,24.0,0,1,0.0,0.0,0.0
W0430,Night,2025-04-26,39.0,0,1,0.0,0.0,0.0
W0430,Night,2025-04-28,38.0,0,1,0.0,0.0,0.0
W0430,Night,2025-05-25,5.0,1,1,0.0,0.0,1.0
W0431,Evening,2025-01-04,37.0,0,1,0.0,0.0,0.0
W0431,Evening,2025-01-17,42.0,0,1,0.0,0.0,0.0
W0431,Evening,2025-02-22,14.0,1,1,0.0,0.0,1.0
W0431,Evening,2025-03-18,25.0,0,1,0.0,0.0,0.0
W0431,Evening,2025-04-11,20.0,0,1,0.0,0.0,0.0
W0431,Evening,2025-04-26,6.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-01-13,4.0,1,1,0.0,0.0,1.0
W0431,Morning,2025-02-20,24.0,1,1,0.0,0.0,1.0
W0431,Morning,2025-02-23,38.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-03-06,10.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-03-09,16.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-03-15,44.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-04-20,33.0,0,1,9.0,3.6666666666666665,0.0
W0431,Morning,2025-04-23,22.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-05-10,36.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-05-19,29.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-05-28,26.0,0,1,0.0,0.0,0.0
W0431,Morning,2025-06-12,40.0,0,1,0.0,0.0,0.0
W0431,Night,2025-02-27,5.0,0,1,0.0,0.0,0.0
W0431,Night,2025-06-14,2.0,0,1,0.0,0.0,0.0
W0431,Night,2025-06-16,25.0,0,1,0.0,0.0,0.0
W0431,Night,2025-06-22,44.0,0,1,0.0,0.0,0.0
W0431,Night,2025-06-27,7.0,0,1,0.0,0.0,0.0
W0432,Evening,2025-01-25,25.0,1,1,0.0,0.0,1.0
W0432,Evening,2025-03-06,26.0,0,1,0.0,0.0,0.0
W0432,Evening,2025-05-30,36.0,0,1,0.0,0.0,0.0
W0432,Evening,2025-06-22,21.0,0,1,0.0,0.0,0.0
W0432,Evening,2025-06-26,25.0,0,1,0.0,0.0,0.0
W0432,Evening,2025-06-28,49.0,0,1,0.0,0.0,0.0
W0432,Morning,2025-01-12,20.0,0,1,0.0,0.0,0.0
W0432,Morning,2025-02-06,33.0,0,1,0.0,0.0,0.0
W0432,Morning,2025-03-05,6.0,1,1,0.0,0.0,1.0
W0432,Morning,2025-04-01,2.0,0,1,0.0,0.0,0.0
W0432,Morning,2025-05-13,25.0,0,1,0.0,0.0,0.0
W0432,Morning,2025-06-01,25.0,1,1,0.0,0.0,1.0
W0432,Morning,2025-06-09,6.0,1,1,0.0,0.0,1.0
W0432,Night,2025-01-06,12.0,0,1,0.0,0.0,0.0
W0432,Night,2025-01-08,19.0,1,1,0.0,0.0,1.0
W0432,Night,2025-05-30,36.0,0,1,0.0,0.0,0.0
W0432,Night,2025-06-10,3.0,0,1,0.0,0.0,0.0
W0433,Evening,2025-01-01,40.0,0,1,10.0,4.0,0.0
W0433,Evening,2025-05-29,29.0,0,1,0.0,0.0,0.0
W0433,Morning,2025-01-12,29.0,0,1,10.0,2.9,0.0
W0433,Morning,2025-02-19,18.0,1,1,0.0,0.0,1.0
W0433,Morning,2025-03-04,49.0,0,1,0.0,0.0,0.0
W0433,Morning,2025-04-01,1.0,1,1,0.0,0.0,1.0
W0433,Morning,2025-04-23,37.0,0,1,0.0,0.0,0.0
W0433,Morning,2025-05-13,16.0,0,1,0.0,0.0,0.0
W0433,Morning,2025-05-18,15.0,0,1,0.0,0.0,0.0
W0433,Morning,2025-05-31,13.0,1,1,0.0,0.0,1.0
W0433,Morning,2025-06-09,2.0,0,1,0.0,0.0,0.0
W0433,Morning,2025-06-24,22.0,0,1,0.0,0.0,0.0
W0433,Night,2025-02-15,46.0,0,1,0.0,0.0,0.0
W0433,Night,2025-02-16,45.0,1,1,0.0,0.0,1.0
W0433,Night,2025-02-22,7.0,1,1,0.0,0.0,1.0
W0433,Night,2025-03-02,5.0,0,1,0.0,0.0,0.0
W0433,Night,2025-03-08,27.0,0,1,0.0,0.0,0.0
W0433,Night,2025-03-30,33.0,0,1,0.0,0.0,0.0
W0434,Evening,2025-01-01,13.0,0,1,0.0,0.0,0.0
W0434,Evening,2025-01-23,41.0,0,1,0.0,0.0,0.0
W0434,Evening,2025-02-17,45.0,1,1,0.0,0.0,1.0
W0434,Morning,2025-02-28,26.0,1,1,0.0,0.0,1.0
W0434,Morning,2025-03-26,25.0,0,1,0.0,0.0,0.0
W0434,Morning,2025-06-05,15.0,0,1,0.0,0.0,0.0
W0434,Night,2025-02-07,47.0,0,1,0.0,0.0,0.0
W0434,Night,2025-03-28,39.0,0,1,0.0,0.0,0.0
W0435,Evening,2025-01-02,43.0,1,1,0.0,0.0,1.0
W0435,Evening,2025-03-02,39.0,0,1,0.0,0.0,0.0
W0435,Evening,2025-03-04,19.0,0,1,0.0,0.0,0.0
W0435,Evening,2025-03-19,16.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-01-03,40.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-01-13,44.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-01-15,31.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-01-20,48.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-01-21,47.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-04-04,16.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-04-14,47.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-06-12,8.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-06-13,5.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-06-15,13.0,0,1,0.0,0.0,0.0
W0435,Morning,2025-06-23,18.0,0,1,0.0,0.0,0.0
W0435,Night,2025-01-23,16.0,1,1,0.0,0.0,1.0
W0435,Night,2025-02-21,12.0,0,1,0.0,0.0,0.0
W0435,Night,2025-05-30,34.0,0,1,0.0,0.0,0.0
W0435,Night,2025-06-08,13.0,0,1,9.0,1.4444444444444444,0.0
W0436,Evening,2025-02-03,38.0,0,1,0.0,0.0,0.0
W0436,Evening,2025-02-11,10.0,0,1,0.0,0.0,0.0
W0436,Evening,2025-03-05,38.0,0,1,0.0,0.0,0.0
W0436,Evening,2025-06-01,34.0,0,1,0.0,0.0,0.0
W0436,Evening,2025-06-24,49.0,1,1,0.0,0.0,1.0
W0436,Morning,2025-02-19,9.0,0,1,0.0,0.0,0.0
W0436,Morning,2025-02-21,22.0,0,1,0.0,0.0,0.0
W0436,Morning,2025-03-16,11.0,0,1,0.0,0.0,0.0
W0436,Morning,2025-04-02,2.0,0,1,0.0,0.0,0.0
W0436,Morning,2025-04-05,28.0,0,1,0.0,0.0,0.0
W0436,Morning,2025-05-04,36.0,0,1,17.0,2.1176470588235294,0.0
W0436,Morning,2025-05-14,43.0,0,1,0.0,0.0,0.0
W0436,Morning,2025-05-15,16.0,0,1,0.0,0.0,0.0
W0436,Morning,2025-06-22,32.0,0,1,9.0,3.5555555555555554,0.0
W0436,Morning,2025-06-29,39.0,0,1,0.0,0.0,0.0
W0436,Night,2025-02-02,34.0,0,1,0.0,0.0,0.0
W0436,Night,2025-03-02,15.0,0,1,0.0,0.0,0.0
W0436,Night,2025-03-12,19.0,1,1,0.0,0.0,1.0
W0436,Night,2025-03-24,40.0,0,1,0.0,0.0,0.0
W0437,Evening,2025-01-24,35.0,1,1,0.0,0.0,1.0
W0437,Evening,2025-02-10,4.0,0,1,0.0,0.0,0.0
W0437,Evening,2025-05-24,25.0,0,1,0.0,0.0,0.0
W0437,Morning,2025-01-13,13.0,0,1,0.0,0.0,0.0
W0437,Morning,2025-02-20,13.0,1,1,0.0,0.0,1.0
W0437,Morning,2025-03-03,11.0,0,1,8.0,1.375,0.0
W0437,Morning,2025-04-05,47.0,1,1,0.0,0.0,1.0
W0437,Morning,2025-04-12,18.0,0,1,0.0,0.0,0.0
W0437,Morning,2025-05-17,3.0,0,1,0.0,0.0,0.0
W0437,Morning,2025-06-03,44.0,1,1,0.0,0.0,1.0
W0437,Morning,2025-06-09,1.0,1,1,0.0,0.0,1.0
W0437,Night,2025-01-12,10.0,0,1,0.0,0.0,0.0
W0437,Night,2025-01-26,14.0,0,1,0.0,0.0,0.0
W0437,Night,2025-02-10,4.0,0,1,0.0,0.0,0.0
W0438,Evening,2025-01-20,38.0,1,1,0.0,0.0,1.0
W0438,Evening,2025-02-22,3.0,0,1,0.0,0.0,0.0
W0438,Evening,2025-03-04,16.0,0,1,0.0,0.0,0.0
W0438,Evening,2025-06-24,33.0,0,1,0.0,0.0,0.0
W0438,Morning,2025-01-21,2.0,1,1,0.0,0.0,1.0
W0438,Morning,2025-03-18,28.0,0,1,0.0,0.0,0.0
W0438,Morning,2025-05-04,35.0,0,1,0.0,0.0,0.0
W0438,Morning,2025-05-05,41.0,1,1,0.0,0.0,1.0
W0438,Morning,2025-05-10,49.0,0,1,0.0,0.0,0.0
W0438,Morning,2025-05-24,12.0,0,1,0.0,0.0,0.0
W0438,Night,2025-01-17,23.0,0,1,0.0,0.0,0.0
W0438,Night,2025-02-21,1.0,0,1,0.0,0.0,0.0
W0438,Night,2025-03-27,4.0,1,1,0.0,0.0,1.0
W0438,Night,2025-06-02,47.0,0,1,0.0,0.0,0.0
W0439,Evening,2025-04-13,27.0,0,1,0.0,0.0,0.0
W0439,Evening,2025-05-01,15.0,0,1,0.0,0.0,0.0
W0439,Evening,2025-06-08,39.0,0,1,0.0,0.0,0.0
W0439,Evening,2025-06-27,39.0,0,1,0.0,0.0,0.0
W0439,Morning,2025-01-29,23.0,0,1,0.0,0.0,0.0
W0439,Morning,2025-02-05,22.0,0,1,0.0,0.0,0.0
W0439,Morning,2025-03-21,47.0,0,1,0.0,0.0,0.0
W0439,Morning,2025-04-19,32.0,1,1,0.0,0.0,1.0
W0439,Night,2025-05-10,9.0,0,1,0.0,0.0,0.0
W0440,Evening,2025-02-26,37.0,0,1,0.0,0.0,0.0
W0440,Evening,2025-03-17,11.0,0,1,0.0,0.0,0.0
W0440,Evening,2025-03-19,5.0,0,1,0.0,0.0,0.0
W0440,Evening,2025-04-02,10.0,1,1,0.0,0.0,1.0
W0440,Evening,2025-05-21,27.0,0,1,0.0,0.0,0.0
W0440,Morning,2025-02-05,42.0,0,1,0.0,0.0,0.0
W0440,Morning,2025-02-12,6.0,0,1,0.0,0.0,0.0
W0440,Morning,2025-04-22,7.0,0,1,0.0,0.0,0.0
W0440,Morning,2025-05-17,33.0,0,1,0.0,0.0,0.0
W0440,Night,2025-01-16,8.0,0,1,0.0,0.0,0.0
W0440,Night,2025-02-28,41.0,0,1,0.0,0.0,0.0
W0440,Night,2025-03-04,1.0,0,1,0.0,0.0,0.0
W0440,Night,2025-06-21,21.0,1,1,0.0,0.0,1.0
W0440,Night,2025-06-26,20.0,0,1,0.0,0.0,0.0
W0441,Evening,2025-03-06,30.0,1,1,0.0,0.0,1.0
W0441,Evening,2025-03-24,42.0,0,1,0.0,0.0,0.0
W0441,Evening,2025-04-10,39.0,0,1,0.0,0.0,0.0
W0441,Evening,2025-04-18,30.0,1,1,0.0,0.0,1.0
W0441,Evening,2025-06-05,45.0,0,1,0.0,0.0,0.0
W0441,Evening,2025-06-08,5.0,0,1,0.0,0.0,0.0
W0441,Evening,2025-06-14,40.0,0,1,0.0,0.0,0.0
W0441,Morning,2025-01-10,15.0,1,1,0.0,0.0,1.0
W0441,Morning,2025-01-14,40.0,0,1,0.0,0.0,0.0
W0441,Morning,2025-03-11,33.0,1,1,0.0,0.0,1.0
W0441,Night,2025-01-05,39.0,0,1,0.0,0.0,0.0
W0441,Night,2025-01-09,15.0,0,1,0.0,0.0,0.0
W0441,Night,2025-03-03,39.0,0,1,0.0,0.0,0.0
W0442,Evening,2025-01-10,38.0,0,1,0.0,0.0,0.0
W0442,Evening,2025-03-22,3.0,0,1,0.0,0.0,0.0
W0442,Evening,2025-03-25,40.0,0,1,0.0,0.0,0.0
W0442,Evening,2025-05-17,25.0,1,1,0.0,0.0,1.0
W0442,Morning,2025-01-19,49.0,0,1,0.0,0.0,0.0
W0442,Morning,2025-03-20,2.0,1,1,0.0,0.0,1.0
W0442,Morning,2025-04-16,15.0,1,1,0.0,0.0,1.0
W0442,Morning,2025-06-04,22.0,1,1,0.0,0.0,1.0
W0442,Night,2025-03-12,15.0,1,1,0.0,0.0,1.0
W0442,Night,2025-03-15,15.0,0,1,0.0,0.0,0.0
W0442,Night,2025-03-25,31.0,0,1,0.0,0.0,0.0
W0442,Night,2025-04-07,3.0,0,1,0.0,0.0,0.0
W0442,Night,2025-06-02,45.0,0,1,0.0,0.0,0.0
W0443,Evening,2025-01-19,25.0,1,1,0.0,0.0,1.0
W0443,Evening,2025-04-09,26.0,0,1,0.0,0.0,0.0
W0443,Evening,2025-04-19,28.0,0,1,0.0,0.0,0.0
W0443,Evening,2025-04-20,1.0,1,1,0.0,0.0,1.0
W0443,Evening,2025-04-29,18.0,1,1,0.0,0.0,1.0
W0443,Evening,2025-05-15,2.0,0,1,0.0,0.0,0.0
W0443,Morning,2025-02-08,13.0,0,1,0.0,0.0,0.0
W0443,Morning,2025-03-23,28.0,0,1,0.0,0.0,0.0
W0443,Morning,2025-03-27,21.0,0,1,0.0,0.0,0.0
W0443,Morning,2025-03-29,11.0,0,1,0.0,0.0,0.0
W0443,Morning,2025-04-12,44.0,0,1,0.0,0.0,0.0
W0443,Morning,2025-05-04,2.0,0,1,0.0,0.0,0.0
W0443,Morning,2025-06-17,38.0,0,1,0.0,0.0,0.0
W0443,Night,2025-01-03,45.0,0,1,0.0,0.0,0.0
W0443,Night,2025-02-22,24.0,0,1,0.0,0.0,0.0
W0443,Night,2025-02-28,5.0,0,1,0.0,0.0,0.0
W0443,Night,2025-04-01,7.0,1,1,0.0,0.0,1.0
W0443,Night,2025-04-10,33.0,0,1,0.0,0.0,0.0
W0443,Night,2025-06-07,28.0,0,1,0.0,0.0,0.0
W0443,Night,2025-06-15,21.0,1,1,0.0,0.0,1.0
W0444,Evening,2025-02-26,11.0,0,1,0.0,0.0,0.0
W0444,Evening,2025-03-07,15.0,0,1,0.0,0.0,0.0
W0444,Evening,2025-06-04,48.0,0,1,0.0,0.0,0.0
W0444,Evening,2025-06-11,11.0,0,1,0.0,0.0,0.0
W0444,Morning,2025-01-30,36.0,0,1,0.0,0.0,0.0
W0444,Morning,2025-02-23,40.0,1,1,0.0,0.0,1.0
W0444,Morning,2025-04-13,23.0,0,1,0.0,0.0,0.0
W0444,Morning,2025-04-27,25.0,0,1,0.0,0.0,0.0
W0444,Morning,2025-05-20,8.0,0,1,10.0,0.8,0.0
W0444,Morning,2025-06-02,20.0,0,1,0.0,0.0,0.0
W0444,Night,2025-01-06,39.0,1,1,0.0,0.0,1.0
W0444,Night,2025-05-05,38.0,0,1,0.0,0.0,0.0
W0445,Evening,2025-02-16,41.0,0,1,0.0,0.0,0.0
W0445,Evening,2025-06-03,35.0,0,1,0.0,0.0,0.0
W0445,Evening,2025-06-21,29.0,0,1,0.0,0.0,0.0
W0445,Morning,2025-01-04,40.0,1,1,0.0,0.0,1.0
W0445,Morning,2025-01-26,2.0,1,1,0.0,0.0,1.0
W0445,Morning,2025-01-29,7.0,0,1,0.0,0.0,0.0
W0445,Morning,2025-02-04,43.0,1,1,0.0,0.0,1.0
W0445,Morning,2025-02-19,40.0,0,1,0.0,0.0,0.0
W0445,Morning,2025-02-21,17.0,0,1,0.0,0.0,0.0
W0445,Morning,2025-03-27,29.0,1,1,0.0,0.0,1.0
W0445,Morning,2025-04-08,10.0,0,1,0.0,0.0,0.0
W0445,Morning,2025-05-04,49.0,0,1,0.0,0.0,0.0
W0445,Morning,2025-06-24,9.0,0,1,0.0,0.0,0.0
W0445,Night,2025-01-04,38.0,0,1,0.0,0.0,0.0
W0445,Night,2025-05-06,11.0,0,1,0.0,0.0,0.0
W0445,Night,2025-06-09,15.0,0,1,0.0,0.0,0.0
W0445,Night,2025-06-22,39.0,0,1,0.0,0.0,0.0
W0446,Evening,2025-01-15,48.0,0,1,0.0,0.0,0.0
W0446,Evening,2025-01-18,36.0,0,1,0.0,0.0,0.0
W0446,Evening,2025-02-17,45.0,1,1,0.0,0.0,1.0
W0446,Evening,2025-02-28,10.0,1,1,0.0,0.0,1.0
W0446,Evening,2025-04-21,3.0,0,1,0.0,0.0,0.0
W0446,Evening,2025-06-26,34.0,0,1,0.0,0.0,0.0
W0446,Morning,2025-01-14,3.0,0,1,0.0,0.0,0.0
W0446,Morning,2025-01-15,27.0,0,1,0.0,0.0,0.0
W0446,Morning,2025-03-19,43.0,0,1,0.0,0.0,0.0
W0446,Morning,2025-03-24,25.0,0,1,0.0,0.0,0.0
W0446,Morning,2025-04-14,14.0,1,1,0.0,0.0,1.0
W0446,Morning,2025-05-12,31.0,0,1,0.0,0.0,0.0
W0446,Morning,2025-05-23,37.0,0,1,0.0,0.0,0.0
W0446,Morning,2025-06-01,58.0,2,3,0.0,0.0,0.6666666666666666
W0446,Morning,2025-06-07,4.0,0,1,0.0,0.0,0.0
W0446,Night,2025-04-08,6.0,1,1,0.0,0.0,1.0
W0446,Night,2025-05-23,29.0,1,1,0.0,0.0,1.0
W0446,Night,2025-06-12,7.0,1,1,0.0,0.0,1.0
W0446,Night,2025-06-15,23.0,1,1,0.0,0.0,1.0
W0447,Evening,2025-01-03,30.0,0,1,0.0,0.0,0.0
W0447,Evening,2025-02-26,13.0,0,1,0.0,0.0,0.0
W0447,Evening,2025-03-23,31.0,1,1,0.0,0.0,1.0
W0447,Evening,2025-04-15,6.0,0,1,0.0,0.0,0.0
W0447,Evening,2025-04-27,12.0,0,1,0.0,0.0,0.0
W0447,Evening,2025-04-29,32.0,1,1,0.0,0.0,1.0
W0447,Evening,2025-04-30,22.0,0,1,0.0,0.0,0.0
W0447,Evening,2025-05-24,9.0,1,1,0.0,0.0,1.0
W0447,Evening,2025-06-15,35.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-01-06,1.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-03-06,13.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-03-09,28.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-03-30,4.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-04-07,21.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-05-06,18.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-05-14,28.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-05-18,24.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-05-21,46.0,0,1,8.0,5.75,0.0
W0447,Morning,2025-06-20,27.0,0,1,0.0,0.0,0.0
W0447,Morning,2025-06-25,47.0,0,1,0.0,0.0,0.0
W0447,Night,2025-01-16,21.0,0,1,0.0,0.0,0.0
W0447,Night,2025-02-14,10.0,0,1,0.0,0.0,0.0
W0447,Night,2025-03-29,36.0,0,1,0.0,0.0,0.0
W0447,Night,2025-04-21,21.0,0,1,0.0,0.0,0.0
W0447,Night,2025-04-23,38.0,0,1,0.0,0.0,0.0
W0447,Night,2025-05-08,9.0,0,1,0.0,0.0,0.0
W0448,Evening,2025-02-22,8.0,1,1,0.0,0.0,1.0
W0448,Evening,2025-03-09,3.0,1,1,0.0,0.0,1.0
W0448,Evening,2025-06-11,17.0,1,1,0.0,0.0,1.0
W0448,Morning,2025-01-25,32.0,0,1,0.0,0.0,0.0
W0448,Morning,2025-01-28,20.0,0,1,0.0,0.0,0.0
W0448,Morning,2025-02-28,35.0,0,1,0.0,0.0,0.0
W0448,Morning,2025-05-05,45.0,0,1,0.0,0.0,0.0
W0448,Morning,2025-05-07,4.0,1,1,0.0,0.0,1.0
W0448,Morning,2025-06-12,47.0,0,1,0.0,0.0,0.0
W0448,Night,2025-01-09,39.0,0,1,0.0,0.0,0.0
W0448,Night,2025-01-12,31.0,0,1,0.0,0.0,0.0
W0448,Night,2025-01-24,28.0,0,1,0.0,0.0,0.0
W0448,Night,2025-02-02,39.0,0,1,0.0,0.0,0.0
W0448,Night,2025-04-06,30.0,1,1,0.0,0.0,1.0
W0448,Night,2025-04-11,27.0,0,1,7.0,3.857142857142857,0.0
W0448,Night,2025-05-22,27.0,1,1,0.0,0.0,1.0
W0448,Night,2025-06-11,12.0,0,1,0.0,0.0,0.0
W0449,Evening,2025-01-22,26.0,0,1,0.0,0.0,0.0
W0449,Evening,2025-04-27,22.0,0,1,0.0,0.0,0.0
W0449,Morning,2025-02-09,23.0,0,1,0.0,0.0,0.0
W0449,Morning,2025-02-10,25.0,1,1,0.0,0.0,1.0
W0449,Morning,2025-04-30,12.0,0,1,0.0,0.0,0.0
W0449,Morning,2025-05-05,36.0,1,1,0.0,0.0,1.0
W0449,Morning,2025-05-09,4.0,0,1,0.0,0.0,0.0
W0449,Morning,2025-05-25,15.0,0,1,0.0,0.0,0.0
W0449,Morning,2025-06-05,14.0,0,1,9.0,1.5555555555555556,0.0
W0449,Morning,2025-06-10,44.0,0,1,0.0,0.0,0.0
W0449,Morning,2025-06-11,36.0,0,1,0.0,0.0,0.0
W0449,Night,2025-01-03,15.0,0,1,0.0,0.0,0.0
W0449,Night,2025-01-11,49.0,0,1,0.0,0.0,0.0
W0449,Night,2025-03-17,38.0,0,1,0.0,0.0,0.0
W0449,Night,2025-06-07,5.0,0,1,0.0,0.0,0.0
W0449,Night,2025-06-11,26.0,0,1,0.0,0.0,0.0
W0450,Evening,2025-02-09,5.0,0,1,0.0,0.0,0.0
W0450,Evening,2025-04-02,7.0,0,1,0.0,0.0,0.0
W0450,Evening,2025-04-10,12.0,0,1,0.0,0.0,0.0
W0450,Evening,2025-05-06,28.0,0,1,0.0,0.0,0.0
W0450,Morning,2025-02-07,34.0,1,1,0.0,0.0,1.0
W0450,Morning,2025-03-25,34.0,0,1,0.0,0.0,0.0
W0450,Morning,2025-03-27,27.0,0,1,0.0,0.0,0.0
W0450,Morning,2025-03-30,18.0,1,1,0.0,0.0,1.0
W0450,Morning,2025-04-12,41.0,1,1,0.0,0.0,1.0
W0450,Morning,2025-04-27,1.0,0,1,0.0,0.0,0.0
W0450,Morning,2025-05-12,47.0,0,1,0.0,0.0,0.0
W0450,Night,2025-01-11,38.0,1,1,0.0,0.0,1.0
W0450,Night,2025-02-11,10.0,0,1,0.0,0.0,0.0
W0450,Night,2025-03-29,4.0,0,1,0.0,0.0,0.0
W0450,Night,2025-04-01,26.0,0,1,0.0,0.0,0.0
W0450,Night,2025-04-19,5.0,0,1,0.0,0.0,0.0
W0450,Night,2025-05-22,5.0,1,1,0.0,0.0,1.0
W0450,Night,2025-05-27,12.0,0,1,0.0,0.0,0.0
W0451,Evening,2025-01-06,34.0,1,1,0.0,0.0,1.0
W0451,Evening,2025-03-16,4.0,1,1,0.0,0.0,1.0
W0451,Evening,2025-06-06,32.0,0,1,0.0,0.0,0.0
W0451,Evening,2025-06-20,47.0,0,1,0.0,0.0,0.0
W0451,Morning,2025-02-19,1.0,1,1,0.0,0.0,1.0
W0451,Morning,2025-02-24,18.0,0,1,0.0,0.0,0.0
W0451,Morning,2025-03-16,23.0,0,1,0.0,0.0,0.0
W0451,Morning,2025-03-22,35.0,0,1,0.0,0.0,0.0
W0451,Morning,2025-04-05,33.0,1,1,7.0,4.714285714285714,1.0
W0451,Morning,2025-04-06,30.0,1,1,0.0,0.0,1.0
W0451,Morning,2025-05-29,4.0,0,1,0.0,0.0,0.0
W0451,Morning,2025-06-03,20.0,1,1,0.0,0.0,1.0
W0451,Morning,2025-06-17,47.0,1,1,0.0,0.0,1.0
W0451,Morning,2025-06-25,3.0,1,1,0.0,0.0,1.0
W0451,Night,2025-02-12,31.0,0,1,0.0,0.0,0.0
W0451,Night,2025-02-13,42.0,0,1,0.0,0.0,0.0
W0451,Night,2025-02-14,41.0,1,1,8.0,5.125,1.0
W0451,Night,2025-03-01,24.0,0,1,0.0,0.0,0.0
W0451,Night,2025-05-17,7.0,0,1,0.0,0.0,0.0
W0451,Night,2025-05-26,36.0,1,1,0.0,0.0,1.0
W0452,Evening,2025-01-26,43.0,0,1,0.0,0.0,0.0
W0452,Evening,2025-03-25,11.0,0,1,0.0,0.0,0.0
