worker_id,shift,date,shift_hours,utilization
W0386,Night,2025-06-21,7.0,0.875
W0386,Night,2025-06-24,7.0,0.875
W0386,Night,2025-06-26,19.0,2.375
W0387,Evening,2025-01-31,8.0,1.0
W0387,Evening,2025-02-09,7.0,0.875
W0387,Evening,2025-02-16,7.0,0.875
W0387,Evening,2025-03-23,8.0,1.0
W0387,Evening,2025-04-11,8.0,1.0
W0387,Evening,2025-04-18,7.0,0.875
W0387,Evening,2025-05-31,6.0,0.75
W0387,Evening,2025-06-06,9.0,1.125
W0387,Evening,2025-06-17,10.0,1.25
W0387,Evening,2025-06-24,10.0,1.25
W0387,Morning,2025-02-12,7.0,0.875
W0387,Morning,2025-02-18,9.0,1.125
W0387,Morning,2025-03-11,7.0,0.875
W0387,Morning,2025-04-21,6.0,0.75
W0387,Morning,2025-04-22,8.0,1.0
W0387,Morning,2025-05-14,6.0,0.75
W0387,Morning,2025-06-01,6.0,0.75
W0387,Morning,2025-06-07,8.0,1.0
W0387,Morning,2025-06-08,9.0,1.125
W0387,Morning,2025-06-09,10.0,1.25
W0387,Morning,2025-06-17,10.0,1.25
W0387,Morning,2025-06-22,9.0,1.125
W0387,Night,2025-01-05,8.0,1.0
W0387,Night,2025-01-07,9.0,1.125
W0387,Night,2025-01-12,7.0,0.875
W0387,Night,2025-01-14,6.0,0.75
W0387,Night,2025-01-15,10.0,1.25
W0387,Night,2025-01-18,7.0,0.875
W0387,Night,2025-01-29,8.0,1.0
W0387,Night,2025-02-02,7.0,0.875
W0387,Night,2025-02-13,9.0,1.125
W0387,Night,2025-03-13,10.0,1.25
W0387,Night,2025-04-20,9.0,1.125
W0387,Night,2025-04-22,18.0,2.25
W0387,Night,2025-04-25,10.0,1.25
W0387,Night,2025-04-29,7.0,0.875
W0387,Night,2025-04-30,10.0,1.25
W0387,Night,2025-05-04,10.0,1.25
W0387,Night,2025-05-13,10.0,1.25
W0387,Night,2025-05-20,6.0,0.75
W0387,Night,2025-06-08,7.0,0.875
W0387,Night,2025-06-23,8.0,1.0
W0387,Night,2025-06-27,7.0,0.875
W0388,Evening,2025-01-11,7.0,0.875
W0388,Evening,2025-01-12,7.0,0.875
W0388,Evening,2025-02-06,6.0,0.75
W0388,Evening,2025-02-27,8.0,1.0
W0388,Evening,2025-04-04,6.0,0.75
W0388,Evening,2025-04-08,8.0,1.0
W0388,Evening,2025-05-03,6.0,0.75
W0388,Morning,2025-03-19,6.0,0.75
W0388,Morning,2025-04-19,10.0,1.25
W0388,Morning,2025-04-28,6.0,0.75
W0388,Morning,2025-05-25,7.0,0.875
W0388,Night,2025-01-07,7.0,0.875
W0388,Night,2025-01-11,9.0,1.125
W0388,Night,2025-01-17,7.0,0.875
W0388,Night,2025-01-19,16.0,2.0
W0388,Night,2025-01-29,7.0,0.875
W0388,Night,2025-02-25,9.0,1.125
W0388,Night,2025-03-04,8.0,1.0
W0388,Night,2025-03-20,8.0,1.0
W0388,Night,2025-03-30,9.0,1.125
W0388,Night,2025-04-21,6.0,0.75
W0388,Night,2025-05-15,7.0,0.875
W0388,Night,2025-05-19,7.0,0.875
W0388,Night,2025-05-20,8.0,1.0
W0388,Night,2025-05-27,6.0,0.75
W0388,Night,2025-06-04,9.0,1.125
W0388,Night,2025-06-12,8.0,1.0
W0388,Night,2025-06-17,9.0,1.125
W0389,Evening,2025-02-03,10.0,1.25
W0389,Evening,2025-02-27,7.0,0.875
W0389,Evening,2025-04-16,8.0,1.0
W0389,Evening,2025-05-07,8.0,1.0
W0389,Evening,2025-05-12,6.0,0.75
W0389,Evening,2025-05-14,7.0,0.875
W0389,Evening,2025-05-30,7.0,0.875
W0389,Morning,2025-02-05,6.0,0.75
W0389,Morning,2025-02-18,10.0,1.25
W0389,Morning,2025-05-27,8.0,1.0
W0389,Morning,2025-06-28,10.0,1.25
W0389,Night,2025-01-09,6.0,0.75
W0389,Night,2025-01-11,8.0,1.0
W0389,Night,2025-01-13,10.0,1.25
W0389,Night,2025-02-11,9.0,1.125
W0389,Night,2025-02-17,10.0,1.25
W0389,Night,2025-03-03,8.0,1.0
W0389,Night,2025-03-16,10.0,1.25
W0389,Night,2025-04-01,9.0,1.125
W0389,Night,2025-04-13,7.0,0.875
W0389,Night,2025-04-16,10.0,1.25
W0389,Night,2025-04-21,9.0,1.125
W0389,Night,2025-04-25,9.0,1.125
W0389,Night,2025-05-28,10.0,1.25
W0389,Night,2025-06-24,9.0,1.125
W0389,Night,2025-06-25,9.0,1.125
W0389,Night,2025-06-28,6.0,0.75
W0390,Evening,2025-03-30,7.0,0.875
W0390,Evening,2025-04-13,10.0,1.25
W0390,Evening,2025-05-19,10.0,1.25
W0390,Evening,2025-06-04,7.0,0.875
W0390,Morning,2025-01-14,7.0,0.875
W0390,Morning,2025-01-27,9.0,1.125
W0390,Morning,2025-02-24,6.0,0.75
W0390,Morning,2025-03-27,8.0,1.0
W0390,Morning,2025-04-18,9.0,1.125
W0390,Morning,2025-05-05,7.0,0.875
W0390,Morning,2025-05-23,9.0,1.125
W0390,Morning,2025-06-01,6.0,0.75
W0390,Morning,2025-06-05,7.0,0.875
W0390,Morning,2025-06-19,7.0,0.875
W0390,Night,2025-01-20,8.0,1.0
W0390,Night,2025-01-21,9.0,1.125
W0390,Night,2025-03-20,10.0,1.25
W0390,Night,2025-03-28,14.0,1.75
W0390,Night,2025-04-20,7.0,0.875
W0390,Night,2025-05-02,6.0,0.75
W0390,Night,2025-05-27,6.0,0.75
W0390,Night,2025-05-29,10.0,1.25
W0390,Night,2025-06-01,6.0,0.75
W0390,Night,2025-06-15,10.0,1.25
W0390,Night,2025-06-20,7.0,0.875
W0391,Evening,2025-02-11,8.0,1.0
W0391,Evening,2025-04-13,6.0,0.75
W0391,Evening,2025-05-20,9.0,1.125
W0391,Morning,2025-03-08,9.0,1.125
W0391,Morning,2025-04-10,10.0,1.25
W0391,Morning,2025-04-23,10.0,1.25
W0391,Morning,2025-04-29,10.0,1.25
W0391,Morning,2025-06-04,8.0,1.0
W0391,Morning,2025-06-28,8.0,1.0
W0391,Night,2025-01-03,6.0,0.75
W0391,Night,2025-01-24,16.0,2.0
W0391,Night,2025-02-01,20.0,2.5
W0391,Night,2025-02-04,10.0,1.25
W0391,Night,2025-02-06,10.0,1.25
W0391,Night,2025-04-07,8.0,1.0
W0391,Night,2025-04-18,7.0,0.875
W0391,Night,2025-04-28,15.0,1.875
W0391,Night,2025-04-29,8.0,1.0
W0391,Night,2025-05-06,7.0,0.875
W0391,Night,2025-05-09,7.0,0.875
W0391,Night,2025-05-12,10.0,1.25
W0391,Night,2025-05-14,16.0,2.0
W0391,Night,2025-05-21,6.0,0.75
W0391,Night,2025-05-24,6.0,0.75
W0391,Night,2025-05-25,10.0,1.25
W0391,Night,2025-06-06,10.0,1.25
W0391,Night,2025-06-07,6.0,0.75
W0391,Night,2025-06-17,10.0,1.25
W0391,Night,2025-06-22,8.0,1.0
W0392,Evening,2025-01-29,7.0,0.875
W0392,Evening,2025-03-24,7.0,0.875
W0392,Evening,2025-05-04,8.0,1.0
W0392,Evening,2025-05-13,6.0,0.75
W0392,Evening,2025-05-15,8.0,1.0
W0392,Evening,2025-06-15,7.0,0.875
W0392,Morning,2025-01-25,9.0,1.125
W0392,Morning,2025-02-17,8.0,1.0
W0392,Morning,2025-02-25,28.0,3.5
W0392,Morning,2025-03-03,7.0,0.875
W0392,Morning,2025-03-27,6.0,0.75
W0392,Morning,2025-05-11,6.0,0.75
W0392,Morning,2025-05-22,8.0,1.0
W0392,Morning,2025-05-23,6.0,0.75
W0392,Morning,2025-06-28,6.0,0.75
W0392,Night,2025-01-09,10.0,1.25
W0392,Night,2025-01-12,9.0,1.125
W0392,Night,2025-01-26,10.0,1.25
W0392,Night,2025-02-27,13.0,1.625
W0392,Night,2025-03-22,7.0,0.875
W0392,Night,2025-03-30,6.0,0.75
W0392,Night,2025-04-22,9.0,1.125
W0392,Night,2025-04-23,6.0,0.75
W0392,Night,2025-05-15,10.0,1.25
W0392,Night,2025-05-19,10.0,1.25
W0392,Night,2025-05-23,10.0,1.25
W0392,Night,2025-06-02,7.0,0.875
W0392,Night,2025-06-09,6.0,0.75
W0392,Night,2025-06-20,10.0,1.25
W0393,Evening,2025-01-01,10.0,1.25
W0393,Evening,2025-01-31,10.0,1.25
W0393,Evening,2025-02-06,9.0,1.125
W0393,Evening,2025-03-08,9.0,1.125
W0393,Evening,2025-03-31,6.0,0.75
W0393,Evening,2025-04-27,19.0,2.375
W0393,Evening,2025-05-26,9.0,1.125
W0393,Evening,2025-06-06,9.0,1.125
W0393,Evening,2025-06-08,7.0,0.875
W0393,Evening,2025-06-21,8.0,1.0
W0393,Morning,2025-03-04,6.0,0.75
W0393,Morning,2025-03-05,7.0,0.875
W0393,Morning,2025-04-03,6.0,0.75
W0393,Morning,2025-04-09,8.0,1.0
W0393,Morning,2025-04-30,7.0,0.875
W0393,Night,2025-01-12,10.0,1.25
W0393,Night,2025-02-12,7.0,0.875
W0393,Night,2025-03-02,6.0,0.75
W0393,Night,2025-03-10,9.0,1.125
W0393,Night,2025-04-03,9.0,1.125
W0393,Night,2025-04-15,7.0,0.875
W0393,Night,2025-05-02,6.0,0.75
W0393,Night,2025-05-29,9.0,1.125
W0393,Night,2025-05-30,10.0,1.25
W0393,Night,2025-06-03,6.0,0.75
W0393,Night,2025-06-16,8.0,1.0
W0393,Night,2025-06-23,8.0,1.0
W0394,Evening,2025-01-02,9.0,1.125
W0394,Evening,2025-01-16,10.0,1.25
W0394,Evening,2025-01-21,19.0,2.375
W0394,Evening,2025-02-21,6.0,0.75
W0394,Evening,2025-03-16,9.0,1.125
W0394,Evening,2025-04-04,7.0,0.875
W0394,Evening,2025-05-28,10.0,1.25
W0394,Evening,2025-06-25,7.0,0.875
W0394,Morning,2025-01-15,8.0,1.0
W0394,Morning,2025-01-27,8.0,1.0
W0394,Morning,2025-02-19,10.0,1.25
W0394,Morning,2025-03-19,9.0,1.125
W0394,Morning,2025-03-23,7.0,0.875
W0394,Morning,2025-03-28,8.0,1.0
W0394,Morning,2025-03-31,7.0,0.875
W0394,Morning,2025-04-02,6.0,0.75
W0394,Morning,2025-05-07,9.0,1.125
W0394,Morning,2025-05-09,10.0,1.25
W0394,Morning,2025-06-18,10.0,1.25
W0394,Night,2025-01-08,10.0,1.25
W0394,Night,2025-01-27,7.0,0.875
W0394,Night,2025-02-05,9.0,1.125
W0394,Night,2025-02-21,8.0,1.0
W0394,Night,2025-02-26,6.0,0.75
W0394,Night,2025-04-16,6.0,0.75
W0394,Night,2025-04-30,6.0,0.75
W0394,Night,2025-05-03,8.0,1.0
W0394,Night,2025-05-11,8.0,1.0
W0394,Night,2025-05-24,7.0,0.875
W0394,Night,2025-06-18,6.0,0.75
W0395,Evening,2025-01-30,9.0,1.125
W0395,Evening,2025-03-03,7.0,0.875
W0395,Evening,2025-04-16,9.0,1.125
W0395,Evening,2025-04-29,9.0,1.125
W0395,Evening,2025-05-14,10.0,1.25
W0395,Evening,2025-05-21,8.0,1.0
W0395,Morning,2025-01-24,6.0,0.75
W0395,Morning,2025-02-13,7.0,0.875
W0395,Morning,2025-06-02,9.0,1.125
W0395,Night,2025-01-01,6.0,0.75
W0395,Night,2025-01-15,19.0,2.375
W0395,Night,2025-02-08,6.0,0.75
W0395,Night,2025-02-11,6.0,0.75
W0395,Night,2025-03-01,6.0,0.75
W0395,Night,2025-03-07,6.0,0.75
W0395,Night,2025-03-23,6.0,0.75
W0395,Night,2025-03-25,9.0,1.125
W0395,Night,2025-03-30,8.0,1.0
W0395,Night,2025-04-24,10.0,1.25
W0395,Night,2025-05-16,7.0,0.875
W0395,Night,2025-05-20,6.0,0.75
W0395,Night,2025-05-25,9.0,1.125
W0395,Night,2025-06-09,8.0,1.0
W0396,Evening,2025-03-04,7.0,0.875
W0396,Evening,2025-04-07,9.0,1.125
W0396,Evening,2025-04-15,7.0,0.875
W0396,Evening,2025-04-26,9.0,1.125
W0396,Evening,2025-05-10,10.0,1.25
W0396,Evening,2025-05-14,6.0,0.75
W0396,Evening,2025-06-14,6.0,0.75
W0396,Morning,2025-02-17,9.0,1.125
W0396,Morning,2025-02-20,7.0,0.875
W0396,Morning,2025-02-21,9.0,1.125
W0396,Morning,2025-02-23,10.0,1.25
W0396,Morning,2025-03-10,7.0,0.875
W0396,Morning,2025-05-17,6.0,0.75
W0396,Night,2025-02-02,6.0,0.75
W0396,Night,2025-02-07,8.0,1.0
W0396,Night,2025-02-10,9.0,1.125
W0396,Night,2025-02-11,7.0,0.875
W0396,Night,2025-02-17,8.0,1.0
W0396,Night,2025-03-20,10.0,1.25
W0396,Night,2025-03-25,9.0,1.125
W0396,Night,2025-04-16,9.0,1.125
W0396,Night,2025-04-20,6.0,0.75
W0396,Night,2025-04-21,6.0,0.75
W0396,Night,2025-05-09,6.0,0.75
W0396,Night,2025-06-28,6.0,0.75
W0397,Evening,2025-01-02,6.0,0.75
W0397,Evening,2025-01-08,10.0,1.25
W0397,Evening,2025-03-09,10.0,1.25
W0397,Evening,2025-05-24,8.0,1.0
W0397,Morning,2025-01-07,16.0,2.0
W0397,Morning,2025-03-23,9.0,1.125
W0397,Morning,2025-03-25,7.0,0.875
W0397,Morning,2025-05-20,6.0,0.75
W0397,Morning,2025-06-06,7.0,0.875
W0397,Morning,2025-06-13,9.0,1.125
W0397,Morning,2025-06-18,10.0,1.25
W0397,Night,2025-01-24,6.0,0.75
W0397,Night,2025-02-02,7.0,0.875
W0397,Night,2025-02-03,7.0,0.875
W0397,Night,2025-02-05,7.0,0.875
W0397,Night,2025-02-19,8.0,1.0
W0397,Night,2025-03-01,10.0,1.25
W0397,Night,2025-03-12,8.0,1.0
W0397,Night,2025-03-17,9.0,1.125
W0397,Night,2025-04-03,9.0,1.125
W0397,Night,2025-04-25,7.0,0.875
W0397,Night,2025-05-24,6.0,0.75
W0397,Night,2025-05-29,6.0,0.75
W0398,Evening,2025-03-09,9.0,1.125
W0398,Evening,2025-03-18,8.0,1.0
W0398,Evening,2025-03-27,10.0,1.25
W0398,Evening,2025-04-21,9.0,1.125
W0398,Evening,2025-05-20,6.0,0.75
W0398,Morning,2025-01-03,8.0,1.0
W0398,Morning,2025-03-14,10.0,1.25
W0398,Morning,2025-04-26,8.0,1.0
W0398,Morning,2025-06-07,8.0,1.0
W0398,Night,2025-02-01,9.0,1.125
W0398,Night,2025-02-12,8.0,1.0
W0398,Night,2025-02-24,8.0,1.0
W0398,Night,2025-03-03,8.0,1.0
W0398,Night,2025-03-11,9.0,1.125
W0398,Night,2025-03-16,7.0,0.875
W0398,Night,2025-03-27,9.0,1.125
W0398,Night,2025-04-15,9.0,1.125
W0398,Night,2025-05-02,7.0,0.875
W0398,Night,2025-05-11,8.0,1.0
W0398,Night,2025-05-24,8.0,1.0
W0398,Night,2025-06-04,8.0,1.0
W0398,Night,2025-06-14,9.0,1.125
W0398,Night,2025-06-15,9.0,1.125
W0399,Evening,2025-01-07,6.0,0.75
W0399,Evening,2025-02-12,6.0,0.75
W0399,Evening,2025-02-23,6.0,0.75
W0399,Evening,2025-02-28,10.0,1.25
W0399,Evening,2025-03-31,8.0,1.0
W0399,Evening,2025-04-08,8.0,1.0
W0399,Evening,2025-04-24,9.0,1.125
W0399,Evening,2025-06-02,9.0,1.125
W0399,Evening,2025-06-26,10.0,1.25
W0399,Morning,2025-01-13,6.0,0.75
W0399,Morning,2025-02-18,10.0,1.25
W0399,Morning,2025-02-22,9.0,1.125
W0399,Morning,2025-04-04,6.0,0.75
W0399,Morning,2025-04-05,7.0,0.875
W0399,Morning,2025-05-31,9.0,1.125
W0399,Night,2025-01-26,7.0,0.875
W0399,Night,2025-02-05,6.0,0.75
W0399,Night,2025-03-17,9.0,1.125
W0399,Night,2025-03-24,6.0,0.75
W0399,Night,2025-03-25,9.0,1.125
W0399,Night,2025-04-10,8.0,1.0
W0399,Night,2025-04-17,8.0,1.0
W0399,Night,2025-04-29,6.0,0.75
W0399,Night,2025-05-04,16.0,2.0
W0399,Night,2025-05-17,10.0,1.25
W0399,Night,2025-05-21,9.0,1.125
W0399,Night,2025-05-23,9.0,1.125
W0399,Night,2025-06-22,10.0,1.25
W0399,Night,2025-06-23,9.0,1.125
W0400,Evening,2025-01-06,8.0,1.0
W0400,Evening,2025-04-11,9.0,1.125
W0400,Evening,2025-04-15,7.0,0.875
W0400,Evening,2025-05-11,7.0,0.875
W0400,Morning,2025-01-19,9.0,1.125
W0400,Morning,2025-02-22,9.0,1.125
W0400,Morning,2025-02-28,8.0,1.0
W0400,Morning,2025-03-27,9.0,1.125
W0400,Morning,2025-05-12,10.0,1.25
W0400,Morning,2025-05-28,7.0,0.875
W0400,Morning,2025-06-07,9.0,1.125
W0400,Morning,2025-06-09,9.0,1.125
W0400,Morning,2025-06-21,6.0,0.75
W0400,Night,2025-01-06,10.0,1.25
W0400,Night,2025-01-07,7.0,0.875
W0400,Night,2025-01-14,8.0,1.0
W0400,Night,2025-01-29,7.0,0.875
W0400,Night,2025-03-01,8.0,1.0
W0400,Night,2025-03-03,10.0,1.25
W0400,Night,2025-03-18,7.0,0.875
W0400,Night,2025-03-27,10.0,1.25
W0400,Night,2025-04-02,7.0,0.875
W0400,Night,2025-04-10,8.0,1.0
W0400,Night,2025-04-23,9.0,1.125
W0400,Night,2025-05-21,8.0,1.0
W0400,Night,2025-05-26,6.0,0.75
W0400,Night,2025-06-02,6.0,0.75
W0401,Evening,2025-01-12,9.0,1.125
W0401,Evening,2025-03-13,7.0,0.875
W0401,Evening,2025-04-17,9.0,1.125
W0401,Evening,2025-04-30,7.0,0.875
W0401,Evening,2025-05-09,7.0,0.875
W0401,Evening,2025-05-28,8.0,1.0
W0401,Evening,2025-06-12,10.0,1.25
W0401,Evening,2025-06-21,6.0,0.75
W0401,Morning,2025-01-16,7.0,0.875
W0401,Morning,2025-02-13,6.0,0.75
W0401,Morning,2025-02-22,10.0,1.25
W0401,Morning,2025-02-23,10.0,1.25
W0401,Morning,2025-02-24,6.0,0.75
W0401,Morning,2025-03-27,10.0,1.25
W0401,Morning,2025-04-18,6.0,0.75
W0401,Morning,2025-05-18,6.0,0.75
W0401,Morning,2025-05-31,8.0,1.0
W0401,Night,2025-01-11,8.0,1.0
W0401,Night,2025-02-12,6.0,0.75
W0401,Night,2025-02-21,10.0,1.25
W0401,Night,2025-03-05,7.0,0.875
W0401,Night,2025-05-23,6.0,0.75
W0401,Night,2025-06-07,8.0,1.0
W0401,Night,2025-06-09,6.0,0.75
W0401,Night,2025-06-14,17.0,2.125
W0401,Night,2025-06-16,6.0,0.75
W0402,Evening,2025-01-17,8.0,1.0
W0402,Evening,2025-02-07,10.0,1.25
W0402,Evening,2025-02-26,6.0,0.75
W0402,Evening,2025-05-06,10.0,1.25
W0402,Evening,2025-05-17,10.0,1.25
W0402,Evening,2025-06-18,25.0,3.125
W0402,Evening,2025-06-26,8.0,1.0
W0402,Morning,2025-01-04,8.0,1.0
W0402,Morning,2025-01-24,7.0,0.875
W0402,Morning,2025-01-30,7.0,0.875
W0402,Morning,2025-02-26,7.0,0.875
W0402,Morning,2025-03-24,6.0,0.75
W0402,Morning,2025-03-26,6.0,0.75
W0402,Morning,2025-04-22,7.0,0.875
W0402,Morning,2025-05-22,6.0,0.75
W0402,Morning,2025-05-23,9.0,1.125
W0402,Morning,2025-06-07,6.0,0.75
W0402,Night,2025-01-16,10.0,1.25
W0402,Night,2025-01-23,8.0,1.0
W0402,Night,2025-02-07,9.0,1.125
W0402,Night,2025-02-11,9.0,1.125
W0402,Night,2025-02-22,16.0,2.0
W0402,Night,2025-03-03,10.0,1.25
W0402,Night,2025-03-21,7.0,0.875
W0402,Night,2025-04-06,7.0,0.875
W0402,Night,2025-04-18,6.0,0.75
W0402,Night,2025-04-20,9.0,1.125
W0402,Night,2025-04-23,7.0,0.875
W0402,Night,2025-05-16,9.0,1.125
W0402,Night,2025-05-23,8.0,1.0
W0402,Night,2025-06-03,9.0,1.125
W0402,Night,2025-06-17,7.0,0.875
W0403,Evening,2025-01-02,10.0,1.25
W0403,Evening,2025-01-03,6.0,0.75
W0403,Evening,2025-01-05,8.0,1.0
W0403,Evening,2025-01-17,6.0,0.75
W0403,Evening,2025-03-05,8.0,1.0
W0403,Evening,2025-03-18,7.0,0.875
W0403,Evening,2025-04-07,8.0,1.0
W0403,Evening,2025-05-12,9.0,1.125
W0403,Evening,2025-06-10,7.0,0.875
W0403,Evening,2025-06-17,9.0,1.125
W0403,Morning,2025-01-06,10.0,1.25
W0403,Morning,2025-02-04,6.0,0.75
W0403,Morning,2025-03-10,6.0,0.75
W0403,Morning,2025-03-14,6.0,0.75
W0403,Morning,2025-04-13,7.0,0.875
W0403,Morning,2025-05-26,10.0,1.25
W0403,Morning,2025-06-01,10.0,1.25
W0403,Night,2025-01-04,8.0,1.0
W0403,Night,2025-01-12,10.0,1.25
W0403,Night,2025-01-18,7.0,0.875
W0403,Night,2025-02-25,9.0,1.125
W0403,Night,2025-03-04,8.0,1.0
W0403,Night,2025-03-14,6.0,0.75
W0403,Night,2025-04-11,8.0,1.0
W0403,Night,2025-05-02,10.0,1.25
W0403,Night,2025-05-15,10.0,1.25
W0403,Night,2025-06-11,9.0,1.125
W0403,Night,2025-06-28,7.0,0.875
W0404,Evening,2025-01-01,7.0,0.875
W0404,Evening,2025-01-09,7.0,0.875
W0404,Evening,2025-01-22,10.0,1.25
W0404,Evening,2025-02-10,8.0,1.0
W0404,Evening,2025-02-11,10.0,1.25
W0404,Evening,2025-03-12,10.0,1.25
W0404,Evening,2025-05-12,7.0,0.875
W0404,Morning,2025-02-10,8.0,1.0
W0404,Morning,2025-03-01,9.0,1.125
W0404,Morning,2025-03-04,6.0,0.75
W0404,Morning,2025-04-04,6.0,0.75
W0404,Morning,2025-05-08,7.0,0.875
W0404,Morning,2025-05-27,10.0,1.25
W0404,Morning,2025-06-16,9.0,1.125
W0404,Morning,2025-06-20,8.0,1.0
W0404,Night,2025-01-16,6.0,0.75
W0404,Night,2025-01-23,9.0,1.125
W0404,Night,2025-01-24,10.0,1.25
W0404,Night,2025-02-15,9.0,1.125
W0404,Night,2025-06-09,9.0,1.125
W0404,Night,2025-06-22,8.0,1.0
W0405,Evening,2025-03-03,10.0,1.25
W0405,Evening,2025-03-11,6.0,0.75
W0405,Evening,2025-03-30,7.0,0.875
W0405,Evening,2025-04-16,7.0,0.875
W0405,Evening,2025-04-30,6.0,0.75
W0405,Evening,2025-05-05,7.0,0.875
W0405,Evening,2025-05-08,8.0,1.0
W0405,Evening,2025-06-07,6.0,0.75
W0405,Morning,2025-02-03,9.0,1.125
W0405,Morning,2025-03-16,9.0,1.125
W0405,Morning,2025-04-06,10.0,1.25
W0405,Morning,2025-04-08,6.0,0.75
W0405,Morning,2025-05-01,9.0,1.125
W0405,Morning,2025-06-05,9.0,1.125
W0405,Night,2025-01-12,6.0,0.75
W0405,Night,2025-01-15,10.0,1.25
W0405,Night,2025-01-17,10.0,1.25
W0405,Night,2025-01-18,9.0,1.125
W0405,Night,2025-01-21,8.0,1.0
W0405,Night,2025-02-12,10.0,1.25
W0405,Night,2025-02-17,7.0,0.875
W0405,Night,2025-02-23,9.0,1.125
W0405,Night,2025-04-16,8.0,1.0
W0405,Night,2025-04-22,9.0,1.125
W0405,Night,2025-04-26,6.0,0.75
W0405,Night,2025-05-12,10.0,1.25
W0405,Night,2025-05-17,9.0,1.125
W0405,Night,2025-05-22,10.0,1.25
W0405,Night,2025-05-23,7.0,0.875
W0405,Night,2025-05-26,6.0,0.75
W0405,Night,2025-05-31,8.0,1.0
W0405,Night,2025-06-10,6.0,0.75
W0406,Evening,2025-01-23,9.0,1.125
W0406,Evening,2025-02-05,10.0,1.25
W0406,Evening,2025-02-22,9.0,1.125
W0406,Evening,2025-03-15,10.0,1.25
W0406,Evening,2025-04-13,6.0,0.75
W0406,Evening,2025-05-14,10.0,1.25
W0406,Evening,2025-05-21,8.0,1.0
W0406,Evening,2025-05-26,6.0,0.75
W0406,Morning,2025-01-10,8.0,1.0
W0406,Morning,2025-01-12,8.0,1.0
W0406,Morning,2025-01-25,10.0,1.25
W0406,Morning,2025-03-01,10.0,1.25
W0406,Morning,2025-04-30,10.0,1.25
W0406,Morning,2025-05-26,8.0,1.0
W0406,Morning,2025-05-29,6.0,0.75
W0406,Morning,2025-06-23,17.0,2.125
W0406,Night,2025-01-09,6.0,0.75
W0406,Night,2025-01-18,6.0,0.75
W0406,Night,2025-01-19,10.0,1.25
W0406,Night,2025-03-29,8.0,1.0
W0406,Night,2025-04-03,10.0,1.25
W0406,Night,2025-04-04,9.0,1.125
W0406,Night,2025-04-12,8.0,1.0
W0406,Night,2025-04-17,8.0,1.0
W0406,Night,2025-04-28,8.0,1.0
W0406,Night,2025-05-06,8.0,1.0
W0406,Night,2025-05-24,8.0,1.0
W0406,Night,2025-06-15,9.0,1.125
W0407,Evening,2025-01-18,6.0,0.75
W0407,Evening,2025-02-05,9.0,1.125
W0407,Evening,2025-02-27,8.0,1.0
W0407,Evening,2025-03-03,6.0,0.75
W0407,Evening,2025-04-02,10.0,1.25
W0407,Evening,2025-05-01,9.0,1.125
W0407,Evening,2025-05-08,10.0,1.25
W0407,Evening,2025-05-22,10.0,1.25
W0407,Morning,2025-02-15,8.0,1.0
W0407,Morning,2025-04-17,10.0,1.25
W0407,Morning,2025-04-19,8.0,1.0
W0407,Morning,2025-06-27,7.0,0.875
W0407,Night,2025-01-16,7.0,0.875
W0407,Night,2025-01-20,9.0,1.125
W0407,Night,2025-02-09,7.0,0.875
W0407,Night,2025-03-17,6.0,0.75
W0407,Night,2025-04-12,9.0,1.125
W0407,Night,2025-04-13,6.0,0.75
W0407,Night,2025-04-20,13.0,1.625
W0407,Night,2025-04-30,6.0,0.75
W0407,Night,2025-05-05,10.0,1.25
W0407,Night,2025-05-31,15.0,1.875
W0407,Night,2025-06-21,6.0,0.75
W0408,Evening,2025-02-08,7.0,0.875
W0408,Evening,2025-03-05,7.0,0.875
W0408,Evening,2025-03-24,8.0,1.0
W0408,Evening,2025-04-05,10.0,1.25
W0408,Evening,2025-05-03,7.0,0.875
W0408,Evening,2025-06-13,9.0,1.125
W0408,Morning,2025-01-11,10.0,1.25
W0408,Morning,2025-02-13,6.0,0.75
W0408,Morning,2025-03-10,10.0,1.25
W0408,Morning,2025-04-01,8.0,1.0
W0408,Morning,2025-04-05,6.0,0.75
W0408,Night,2025-01-23,12.0,1.5
W0408,Night,2025-01-29,9.0,1.125
W0408,Night,2025-02-07,10.0,1.25
W0408,Night,2025-03-12,6.0,0.75
W0408,Night,2025-04-11,6.0,0.75
W0408,Night,2025-04-15,9.0,1.125
W0408,Night,2025-04-23,9.0,1.125
W0408,Night,2025-05-01,8.0,1.0
W0408,Night,2025-05-02,7.0,0.875
W0408,Night,2025-05-11,7.0,0.875
W0408,Night,2025-06-29,7.0,0.875
W0409,Evening,2025-01-12,10.0,1.25
W0409,Evening,2025-01-26,6.0,0.75
W0409,Evening,2025-03-01,6.0,0.75
W0409,Evening,2025-03-06,6.0,0.75
W0409,Evening,2025-03-23,8.0,1.0
W0409,Evening,2025-04-06,10.0,1.25
W0409,Evening,2025-04-10,9.0,1.125
W0409,Evening,2025-06-07,8.0,1.0
W0409,Evening,2025-06-24,8.0,1.0
W0409,Morning,2025-01-15,8.0,1.0
W0409,Morning,2025-02-15,9.0,1.125
W0409,Morning,2025-03-25,8.0,1.0
W0409,Morning,2025-04-11,10.0,1.25
W0409,Morning,2025-05-04,10.0,1.25
W0409,Morning,2025-05-31,9.0,1.125
W0409,Morning,2025-06-04,10.0,1.25
W0409,Morning,2025-06-10,6.0,0.75
