worker_id,date,total_pick,total_error,operations,shift_hours,pick_rate,error_rate
W0296,2025-06-03,9.0,1,1,0.0,0.0,1.0
W0296,2025-06-24,52.0,1,2,0.0,0.0,0.5
W0297,2025-01-09,15.0,1,1,0.0,0.0,1.0
W0297,2025-02-06,38.0,1,1,0.0,0.0,1.0
W0297,2025-03-23,18.0,1,1,0.0,0.0,1.0
W0297,2025-03-24,7.0,1,1,0.0,0.0,1.0
W0297,2025-04-01,49.0,1,1,0.0,0.0,1.0
W0297,2025-04-02,43.0,1,1,0.0,0.0,1.0
W0297,2025-04-20,44.0,1,1,0.0,0.0,1.0
W0297,2025-04-24,30.0,1,1,0.0,0.0,1.0
W0297,2025-04-26,30.0,1,1,0.0,0.0,1.0
W0297,2025-05-09,21.0,1,1,0.0,0.0,1.0
W0297,2025-05-18,36.0,1,1,0.0,0.0,1.0
W0297,2025-05-25,11.0,1,1,0.0,0.0,1.0
W0297,2025-05-26,17.0,1,1,8.0,2.125,1.0
W0298,2025-03-10,2.0,1,1,8.0,0.25,1.0
W0298,2025-04-08,48.0,1,1,0.0,0.0,1.0
W0298,2025-04-30,29.0,1,1,0.0,0.0,1.0
W0298,2025-05-05,14.0,1,2,7.0,2.0,0.5
W0299,2025-01-13,34.0,1,1,0.0,0.0,1.0
W0299,2025-01-17,32.0,1,1,9.0,3.5555555555555554,1.0
W0299,2025-02-05,8.0,1,1,0.0,0.0,1.0
W0299,2025-03-09,11.0,1,1,0.0,0.0,1.0
W0299,2025-03-15,7.0,1,1,0.0,0.0,1.0
W0299,2025-03-16,17.0,1,1,6.0,2.8333333333333335,1.0
W0299,2025-04-08,45.0,1,1,0.0,0.0,1.0
W0299,2025-05-01,39.0,1,1,0.0,0.0,1.0
W0300,2025-01-16,1.0,1,1,0.0,0.0,1.0
W0300,2025-01-19,25.0,1,1,0.0,0.0,1.0
W0300,2025-02-03,25.0,1,1,0.0,0.0,1.0
W0300,2025-03-30,45.0,1,1,6.0,7.5,1.0
W0300,2025-05-03,4.0,1,1,8.0,0.5,1.0
W0300,2025-06-14,31.0,1,1,0.0,0.0,1.0
W0301,2025-01-22,14.0,1,1,0.0,0.0,1.0
W0301,2025-03-19,41.0,1,1,0.0,0.0,1.0
W0301,2025-06-25,15.0,1,1,0.0,0.0,1.0
W0302,2025-03-12,11.0,1,1,0.0,0.0,1.0
W0302,2025-04-05,10.0,1,1,0.0,0.0,1.0
W0302,2025-04-16,14.0,1,1,0.0,0.0,1.0
W0303,2025-02-10,19.0,1,1,0.0,0.0,1.0
W0303,2025-03-15,48.0,1,2,8.0,6.0,0.5
W0303,2025-03-26,5.0,1,1,10.0,0.5,1.0
W0303,2025-04-04,35.0,1,1,0.0,0.0,1.0
W0303,2025-06-29,34.0,1,1,0.0,0.0,1.0
W0304,2025-01-27,15.0,1,1,18.0,0.8333333333333334,1.0
W0304,2025-03-03,31.0,1,2,0.0,0.0,0.5
W0304,2025-05-28,45.0,1,1,0.0,0.0,1.0
W0305,2025-01-10,39.0,1,1,0.0,0.0,1.0
W0305,2025-02-04,42.0,1,1,0.0,0.0,1.0
W0305,2025-02-20,7.0,1,1,0.0,0.0,1.0
W0305,2025-03-29,27.0,1,1,0.0,0.0,1.0
W0305,2025-04-30,43.0,1,1,0.0,0.0,1.0
W0305,2025-05-15,29.0,1,1,0.0,0.0,1.0
W0305,2025-06-11,20.0,1,1,0.0,0.0,1.0
W0306,2025-04-05,6.0,1,1,0.0,0.0,1.0
W0306,2025-04-23,13.0,1,1,0.0,0.0,1.0
W0306,2025-05-04,38.0,1,1,0.0,0.0,1.0
W0306,2025-05-22,31.0,1,1,0.0,0.0,1.0
W0307,2025-01-01,45.0,1,1,0.0,0.0,1.0
W0307,2025-02-02,13.0,1,1,0.0,0.0,1.0
W0307,2025-03-22,16.0,1,1,0.0,0.0,1.0
W0307,2025-03-25,48.0,1,1,0.0,0.0,1.0
W0307,2025-05-04,49.0,1,1,0.0,0.0,1.0
W0307,2025-06-02,35.0,1,1,0.0,0.0,1.0
W0307,2025-06-23,35.0,1,2,0.0,0.0,0.5
W0307,2025-06-25,10.0,1,1,0.0,0.0,1.0
W0308,2025-06-09,34.0,1,1,0.0,0.0,1.0
W0309,2025-01-18,44.0,1,1,0.0,0.0,1.0
W0309,2025-01-25,28.0,1,1,0.0,0.0,1.0
W0309,2025-02-15,24.0,1,1,7.0,3.4285714285714284,1.0
W0309,2025-02-21,14.0,1,1,0.0,0.0,1.0
W0309,2025-03-03,52.0,1,2,10.0,5.2,0.5
W0309,2025-04-27,40.0,1,1,0.0,0.0,1.0
W0310,2025-02-11,46.0,1,1,0.0,0.0,1.0
W0310,2025-02-16,1.0,1,1,9.0,0.1111111111111111,1.0
W0310,2025-02-24,10.0,1,1,10.0,1.0,1.0
W0310,2025-03-02,3.0,1,1,0.0,0.0,1.0
W0310,2025-03-08,15.0,1,1,7.0,2.142857142857143,1.0
W0310,2025-04-23,23.0,1,1,0.0,0.0,1.0
W0312,2025-01-12,21.0,1,1,0.0,0.0,1.0
W0312,2025-01-17,28.0,1,1,0.0,0.0,1.0
W0312,2025-04-14,36.0,1,1,0.0,0.0,1.0
W0312,2025-06-27,1.0,1,1,0.0,0.0,1.0
W0313,2025-01-31,28.0,1,1,7.0,4.0,1.0
W0313,2025-04-15,2.0,1,1,0.0,0.0,1.0
W0313,2025-05-26,17.0,1,1,0.0,0.0,1.0
W0313,2025-06-09,8.0,1,1,0.0,0.0,1.0
W0314,2025-01-22,45.0,1,1,0.0,0.0,1.0
W0314,2025-05-22,66.0,1,2,0.0,0.0,0.5
W0314,2025-06-13,3.0,1,1,0.0,0.0,1.0
W0315,2025-01-24,2.0,1,1,0.0,0.0,1.0
W0315,2025-01-25,11.0,1,1,0.0,0.0,1.0
W0315,2025-02-12,25.0,1,1,0.0,0.0,1.0
W0315,2025-03-23,48.0,1,1,9.0,5.333333333333333,1.0
W0315,2025-04-14,59.0,1,2,0.0,0.0,0.5
W0315,2025-04-19,16.0,1,1,0.0,0.0,1.0
W0315,2025-04-23,30.0,1,1,0.0,0.0,1.0
W0315,2025-04-29,25.0,1,1,0.0,0.0,1.0
W0315,2025-05-09,42.0,1,1,0.0,0.0,1.0
W0315,2025-05-16,24.0,1,1,0.0,0.0,1.0
W0316,2025-02-09,5.0,1,1,9.0,0.5555555555555556,1.0
W0316,2025-03-09,28.0,1,1,0.0,0.0,1.0
W0316,2025-05-23,34.0,1,1,0.0,0.0,1.0
W0317,2025-01-15,20.0,1,1,0.0,0.0,1.0
W0317,2025-03-02,35.0,1,1,8.0,4.375,1.0
W0317,2025-03-14,26.0,1,1,0.0,0.0,1.0
W0317,2025-05-14,36.0,1,1,0.0,0.0,1.0
W0317,2025-06-04,23.0,1,1,9.0,2.5555555555555554,1.0
W0317,2025-06-27,31.0,1,1,0.0,0.0,1.0
W0318,2025-03-07,45.0,1,1,0.0,0.0,1.0
W0318,2025-04-30,38.0,1,1,0.0,0.0,1.0
W0318,2025-05-06,37.0,1,1,0.0,0.0,1.0
W0318,2025-05-18,6.0,1,1,0.0,0.0,1.0
W0319,2025-01-12,9.0,1,1,16.0,0.5625,1.0
W0319,2025-03-10,15.0,1,1,0.0,0.0,1.0
W0319,2025-03-30,10.0,1,1,0.0,0.0,1.0
W0319,2025-05-31,29.0,1,1,15.0,1.9333333333333333,1.0
W0319,2025-06-13,46.0,1,1,0.0,0.0,1.0
W0320,2025-01-03,10.0,1,1,0.0,0.0,1.0
W0320,2025-01-06,42.0,1,1,10.0,4.2,1.0
W0320,2025-01-21,47.0,1,1,0.0,0.0,1.0
W0320,2025-04-06,27.0,1,1,9.0,3.0,1.0
W0320,2025-06-10,21.0,1,1,8.0,2.625,1.0
W0320,2025-06-14,36.0,1,1,6.0,6.0,1.0
W0320,2025-06-21,8.0,1,1,10.0,0.8,1.0
W0320,2025-06-24,37.0,1,1,0.0,0.0,1.0
W0321,2025-01-05,16.0,1,1,9.0,1.7777777777777777,1.0
W0321,2025-01-31,20.0,1,1,7.0,2.857142857142857,1.0
W0321,2025-03-23,46.0,1,1,0.0,0.0,1.0
W0321,2025-06-08,7.0,1,1,13.0,0.5384615384615384,1.0
W0322,2025-01-22,28.0,1,1,0.0,0.0,1.0
W0322,2025-02-22,27.0,1,1,0.0,0.0,1.0
W0322,2025-02-23,22.0,1,1,0.0,0.0,1.0
W0322,2025-03-01,6.0,1,1,0.0,0.0,1.0
W0322,2025-03-22,35.0,1,1,0.0,0.0,1.0
W0323,2025-02-10,17.0,1,1,0.0,0.0,1.0
W0323,2025-02-15,13.0,1,1,15.0,0.8666666666666667,1.0
W0323,2025-03-01,45.0,1,1,0.0,0.0,1.0
W0323,2025-04-01,40.0,1,1,0.0,0.0,1.0
W0323,2025-04-15,8.0,1,1,0.0,0.0,1.0
W0323,2025-04-17,1.0,1,1,0.0,0.0,1.0
W0324,2025-01-10,47.0,1,2,0.0,0.0,0.5
W0324,2025-02-14,37.0,1,1,0.0,0.0,1.0
W0324,2025-02-25,36.0,1,1,8.0,4.5,1.0
W0324,2025-05-02,11.0,1,1,0.0,0.0,1.0
W0324,2025-05-04,40.0,1,1,0.0,0.0,1.0
W0324,2025-05-08,31.0,1,1,0.0,0.0,1.0
W0324,2025-05-30,29.0,1,1,0.0,0.0,1.0
W0325,2025-03-09,48.0,1,1,9.0,5.333333333333333,1.0
W0326,2025-01-22,33.0,1,2,0.0,0.0,0.5
W0326,2025-01-30,9.0,1,1,0.0,0.0,1.0
W0326,2025-02-02,7.0,1,1,0.0,0.0,1.0
W0326,2025-02-10,22.0,1,1,0.0,0.0,1.0
W0326,2025-03-04,21.0,1,1,0.0,0.0,1.0
W0326,2025-05-10,22.0,1,1,0.0,0.0,1.0
W0326,2025-06-03,33.0,1,1,0.0,0.0,1.0
W0327,2025-01-28,31.0,1,1,0.0,0.0,1.0
W0327,2025-03-19,26.0,1,1,0.0,0.0,1.0
W0327,2025-03-22,21.0,1,1,0.0,0.0,1.0
W0327,2025-04-10,39.0,1,1,0.0,0.0,1.0
W0327,2025-04-22,32.0,1,2,0.0,0.0,0.5
W0328,2025-01-24,40.0,1,1,0.0,0.0,1.0
W0328,2025-02-02,10.0,1,1,0.0,0.0,1.0
W0328,2025-02-03,2.0,1,1,0.0,0.0,1.0
W0328,2025-03-03,57.0,1,2,7.0,8.142857142857142,0.5
W0328,2025-04-17,40.0,1,1,6.0,6.666666666666667,1.0
W0329,2025-01-23,1.0,1,1,0.0,0.0,1.0
W0330,2025-01-14,28.0,1,1,9.0,3.111111111111111,1.0
W0330,2025-03-27,32.0,1,1,0.0,0.0,1.0
W0330,2025-05-09,48.0,1,1,0.0,0.0,1.0
W0331,2025-03-08,46.0,1,1,9.0,5.111111111111111,1.0
W0332,2025-01-27,35.0,1,1,0.0,0.0,1.0
W0332,2025-02-02,22.0,1,1,0.0,0.0,1.0
W0332,2025-03-28,46.0,1,1,0.0,0.0,1.0
W0332,2025-05-10,29.0,1,1,0.0,0.0,1.0
W0332,2025-05-24,12.0,1,1,23.0,0.5217391304347826,1.0
W0333,2025-03-02,10.0,1,1,0.0,0.0,1.0
W0333,2025-03-04,43.0,1,1,0.0,0.0,1.0
W0333,2025-04-14,30.0,1,1,0.0,0.0,1.0
W0333,2025-05-21,14.0,1,1,0.0,0.0,1.0
W0333,2025-05-26,10.0,1,1,0.0,0.0,1.0
W0333,2025-06-28,32.0,1,1,7.0,4.571428571428571,1.0
W0334,2025-02-07,19.0,1,1,10.0,1.9,1.0
W0334,2025-03-10,17.0,1,1,0.0,0.0,1.0
W0334,2025-04-30,13.0,1,1,0.0,0.0,1.0
W0334,2025-06-11,22.0,1,1,0.0,0.0,1.0
W0335,2025-02-14,3.0,1,1,0.0,0.0,1.0
W0335,2025-04-14,8.0,1,1,0.0,0.0,1.0
W0336,2025-01-20,31.0,1,1,0.0,0.0,1.0
W0336,2025-02-09,41.0,1,1,0.0,0.0,1.0
W0336,2025-02-20,49.0,1,1,0.0,0.0,1.0
W0336,2025-02-28,36.0,1,1,0.0,0.0,1.0
W0336,2025-06-09,12.0,1,1,10.0,1.2,1.0
W0337,2025-01-19,34.0,1,1,0.0,0.0,1.0
W0337,2025-03-04,21.0,1,1,0.0,0.0,1.0
W0337,2025-04-16,20.0,1,1,0.0,0.0,1.0
W0337,2025-06-27,49.0,1,1,0.0,0.0,1.0
W0338,2025-01-03,24.0,1,1,0.0,0.0,1.0
W0338,2025-05-07,11.0,1,1,0.0,0.0,1.0
W0338,2025-05-23,21.0,1,1,0.0,0.0,1.0
W0338,2025-05-29,25.0,1,1,8.0,3.125,1.0
W0339,2025-01-03,18.0,1,1,0.0,0.0,1.0
W0339,2025-01-20,27.0,1,1,0.0,0.0,1.0
W0339,2025-05-12,7.0,1,1,0.0,0.0,1.0
W0339,2025-06-05,47.0,1,1,0.0,0.0,1.0
W0340,2025-03-05,40.0,1,1,8.0,5.0,1.0
W0340,2025-05-11,43.0,1,1,0.0,0.0,1.0
W0340,2025-06-10,20.0,1,1,0.0,0.0,1.0
W0341,2025-01-22,34.0,1,1,0.0,0.0,1.0
W0341,2025-01-26,10.0,1,1,0.0,0.0,1.0
W0341,2025-02-28,9.0,1,1,0.0,0.0,1.0
W0341,2025-03-24,44.0,1,1,0.0,0.0,1.0
W0341,2025-05-08,14.0,1,1,7.0,2.0,1.0
W0341,2025-06-10,7.0,1,1,0.0,0.0,1.0
W0341,2025-06-28,42.0,1,1,7.0,6.0,1.0
W0342,2025-02-15,40.0,1,1,0.0,0.0,1.0
W0342,2025-02-26,37.0,1,1,0.0,0.0,1.0
W0342,2025-05-02,8.0,1,1,0.0,0.0,1.0
W0342,2025-05-19,11.0,1,1,0.0,0.0,1.0
W0343,2025-02-03,13.0,1,1,0.0,0.0,1.0
W0343,2025-04-05,4.0,1,1,0.0,0.0,1.0
W0343,2025-04-23,10.0,1,1,0.0,0.0,1.0
W0343,2025-05-20,32.0,1,1,0.0,0.0,1.0
W0343,2025-06-27,17.0,1,1,0.0,0.0,1.0
W0344,2025-01-05,9.0,1,1,0.0,0.0,1.0
W0345,2025-01-11,43.0,1,1,0.0,0.0,1.0
W0345,2025-04-22,43.0,1,1,0.0,0.0,1.0
W0345,2025-05-21,11.0,1,1,0.0,0.0,1.0
W0346,2025-02-08,46.0,1,1,0.0,0.0,1.0
W0346,2025-02-20,47.0,1,1,17.0,2.764705882352941,1.0
W0346,2025-04-16,43.0,1,1,0.0,0.0,1.0
W0346,2025-04-28,40.0,1,1,10.0,4.0,1.0
W0346,2025-05-29,44.0,1,1,0.0,0.0,1.0
W0347,2025-01-24,48.0,1,1,0.0,0.0,1.0
W0347,2025-03-08,4.0,1,1,0.0,0.0,1.0
W0347,2025-04-06,20.0,1,1,7.0,2.857142857142857,1.0
W0348,2025-03-15,5.0,1,1,0.0,0.0,1.0
W0348,2025-03-24,34.0,1,1,0.0,0.0,1.0
W0348,2025-05-08,65.0,1,2,0.0,0.0,0.5
W0348,2025-06-18,4.0,1,1,0.0,0.0,1.0
W0349,2025-02-01,14.0,1,1,0.0,0.0,1.0
W0349,2025-03-10,47.0,1,1,0.0,0.0,1.0
W0349,2025-03-12,3.0,1,1,0.0,0.0,1.0
W0349,2025-04-11,37.0,1,1,0.0,0.0,1.0
W0349,2025-05-06,35.0,1,1,17.0,2.0588235294117645,1.0
W0349,2025-06-06,46.0,1,2,0.0,0.0,0.5
W0350,2025-06-18,5.0,1,1,0.0,0.0,1.0
W0351,2025-01-12,44.0,1,1,0.0,0.0,1.0
W0351,2025-02-19,32.0,1,1,0.0,0.0,1.0
W0352,2025-02-23,49.0,1,1,0.0,0.0,1.0
W0352,2025-04-03,38.0,1,1,0.0,0.0,1.0
W0352,2025-04-17,45.0,1,1,0.0,0.0,1.0
W0353,2025-03-14,2.0,1,1,0.0,0.0,1.0
W0353,2025-03-28,31.0,1,1,0.0,0.0,1.0
W0353,2025-04-13,48.0,1,1,0.0,0.0,1.0
W0354,2025-02-26,34.0,1,1,0.0,0.0,1.0
W0354,2025-05-23,49.0,1,1,0.0,0.0,1.0
W0354,2025-06-14,47.0,1,1,0.0,0.0,1.0
W0355,2025-03-25,6.0,1,1,0.0,0.0,1.0
W0355,2025-05-20,1.0,1,1,6.0,0.16666666666666666,1.0
W0355,2025-06-22,16.0,1,1,8.0,2.0,1.0
W0356,2025-02-12,14.0,1,2,8.0,1.75,0.5
W0356,2025-03-03,17.0,1,1,0.0,0.0,1.0
W0356,2025-04-13,58.0,2,2,0.0,0.0,1.0
W0356,2025-04-25,42.0,1,1,0.0,0.0,1.0
W0356,2025-05-26,18.0,1,1,9.0,2.0,1.0
W0357,2025-02-13,44.0,1,1,0.0,0.0,1.0
W0357,2025-03-25,12.0,1,1,0.0,0.0,1.0
W0357,2025-05-08,32.0,1,1,0.0,0.0,1.0
W0357,2025-05-25,23.0,1,1,0.0,0.0,1.0
W0357,2025-06-07,35.0,1,1,0.0,0.0,1.0
W0358,2025-02-07,33.0,1,1,0.0,0.0,1.0
W0358,2025-03-01,16.0,1,1,0.0,0.0,1.0
W0358,2025-03-14,42.0,1,1,0.0,0.0,1.0
W0358,2025-04-01,9.0,1,1,0.0,0.0,1.0
W0358,2025-04-20,30.0,1,1,0.0,0.0,1.0
W0359,2025-02-25,23.0,1,1,0.0,0.0,1.0
W0359,2025-03-28,43.0,1,1,0.0,0.0,1.0
W0359,2025-05-26,22.0,1,1,0.0,0.0,1.0
W0359,2025-06-25,19.0,1,1,0.0,0.0,1.0
W0360,2025-04-06,20.0,1,1,0.0,0.0,1.0
W0361,2025-01-27,28.0,1,1,0.0,0.0,1.0
W0361,2025-04-16,12.0,1,1,0.0,0.0,1.0
W0361,2025-04-25,46.0,1,1,0.0,0.0,1.0
W0362,2025-01-05,22.0,1,1,0.0,0.0,1.0
W0362,2025-03-15,18.0,1,1,10.0,1.8,1.0
W0362,2025-03-17,39.0,1,1,0.0,0.0,1.0
W0362,2025-04-14,18.0,1,1,0.0,0.0,1.0
W0363,2025-01-22,2.0,1,1,0.0,0.0,1.0
W0363,2025-02-20,36.0,1,1,0.0,0.0,1.0
W0363,2025-05-11,24.0,1,1,0.0,0.0,1.0
W0363,2025-06-03,22.0,1,1,0.0,0.0,1.0
W0364,2025-02-17,3.0,1,1,0.0,0.0,1.0
W0364,2025-03-05,7.0,1,1,8.0,0.875,1.0
W0364,2025-05-02,39.0,1,1,0.0,0.0,1.0
W0365,2025-02-11,1.0,1,1,0.0,0.0,1.0
W0365,2025-04-01,2.0,1,1,0.0,0.0,1.0
W0365,2025-05-21,36.0,1,1,0.0,0.0,1.0
W0365,2025-06-03,36.0,1,1,0.0,0.0,1.0
W0365,2025-06-20,20.0,1,1,10.0,2.0,1.0
W0366,2025-02-10,21.0,1,2,0.0,0.0,0.5
W0366,2025-02-27,37.0,1,2,0.0,0.0,0.5
W0366,2025-06-28,10.0,1,1,0.0,0.0,1.0
W0367,2025-03-12,19.0,1,1,0.0,0.0,1.0
W0368,2025-01-21,11.0,1,1,0.0,0.0,1.0
W0368,2025-01-29,39.0,1,1,0.0,0.0,1.0
W0368,2025-02-20,23.0,1,1,0.0,0.0,1.0
W0368,2025-03-16,3.0,1,1,0.0,0.0,1.0
W0368,2025-03-19,40.0,1,1,9.0,4.444444444444445,1.0
W0368,2025-05-01,20.0,1,1,0.0,0.0,1.0
W0368,2025-05-20,21.0,1,1,0.0,0.0,1.0
W0369,2025-04-05,14.0,1,1,0.0,0.0,1.0
W0369,2025-04-08,48.0,1,1,0.0,0.0,1.0
W0369,2025-05-19,27.0,1,1,0.0,0.0,1.0
W0370,2025-01-19,49.0,1,1,0.0,0.0,1.0
W0370,2025-01-20,46.0,1,1,6.0,7.666666666666667,1.0
W0370,2025-03-23,15.0,1,1,0.0,0.0,1.0
W0371,2025-01-05,1.0,1,1,0.0,0.0,1.0
W0371,2025-01-06,40.0,1,1,0.0,0.0,1.0
W0371,2025-01-29,18.0,1,1,0.0,0.0,1.0
W0371,2025-02-13,48.0,1,1,0.0,0.0,1.0
W0371,2025-04-13,46.0,1,1,0.0,0.0,1.0
W0371,2025-05-17,12.0,1,1,0.0,0.0,1.0
W0371,2025-06-02,35.0,1,1,0.0,0.0,1.0
W0372,2025-01-12,47.0,1,1,0.0,0.0,1.0
W0372,2025-02-07,12.0,1,1,0.0,0.0,1.0
W0372,2025-02-15,48.0,1,1,0.0,0.0,1.0
W0372,2025-04-02,25.0,1,1,0.0,0.0,1.0
W0373,2025-03-16,36.0,1,1,0.0,0.0,1.0
W0374,2025-01-07,3.0,1,1,0.0,0.0,1.0
W0374,2025-04-21,15.0,1,1,0.0,0.0,1.0
W0374,2025-05-25,24.0,1,1,0.0,0.0,1.0
W0374,2025-06-02,45.0,1,1,0.0,0.0,1.0
W0375,2025-02-07,38.0,1,1,0.0,0.0,1.0
W0375,2025-03-14,25.0,1,1,0.0,0.0,1.0
W0375,2025-05-05,27.0,1,1,0.0,0.0,1.0
W0375,2025-06-01,47.0,1,1,0.0,0.0,1.0
W0375,2025-06-04,42.0,1,1,0.0,0.0,1.0
W0375,2025-06-05,16.0,1,1,0.0,0.0,1.0
W0376,2025-02-02,14.0,1,2,0.0,0.0,0.5
W0376,2025-02-09,12.0,1,1,0.0,0.0,1.0
W0376,2025-02-17,91.0,1,2,7.0,13.0,0.5
W0377,2025-01-02,9.0,1,1,0.0,0.0,1.0
W0377,2025-01-08,71.0,1,2,8.0,8.875,0.5
W0377,2025-01-11,3.0,1,1,0.0,0.0,1.0
W0377,2025-02-10,8.0,1,1,6.0,1.3333333333333333,1.0
W0377,2025-03-13,13.0,1,1,0.0,0.0,1.0
W0378,2025-02-09,2.0,1,1,0.0,0.0,1.0
W0378,2025-03-04,25.0,1,1,0.0,0.0,1.0
W0378,2025-03-31,2.0,1,1,0.0,0.0,1.0
W0378,2025-06-02,27.0,1,1,10.0,2.7,1.0
W0379,2025-01-07,34.0,1,1,0.0,0.0,1.0
W0379,2025-01-30,25.0,1,1,0.0,0.0,1.0
W0379,2025-02-04,20.0,1,1,0.0,0.0,1.0
W0379,2025-03-22,6.0,1,1,8.0,0.75,1.0
W0379,2025-04-13,21.0,1,1,10.0,2.1,1.0
W0379,2025-06-18,17.0,1,1,0.0,0.0,1.0
W0380,2025-02-26,4.0,1,1,0.0,0.0,1.0
W0380,2025-04-12,11.0,1,1,0.0,0.0,1.0
W0380,2025-05-13,43.0,1,1,0.0,0.0,1.0
W0380,2025-05-17,29.0,1,1,0.0,0.0,1.0
W0380,2025-05-22,9.0,1,1,0.0,0.0,1.0
W0381,2025-01-20,27.0,1,1,0.0,0.0,1.0
W0381,2025-01-30,13.0,1,1,7.0,1.8571428571428572,1.0
W0381,2025-03-29,48.0,1,1,0.0,0.0,1.0
W0381,2025-05-08,2.0,1,1,0.0,0.0,1.0
W0381,2025-06-01,3.0,1,1,0.0,0.0,1.0
W0381,2025-06-17,29.0,1,1,0.0,0.0,1.0
W0381,2025-06-19,11.0,1,1,0.0,0.0,1.0
W0382,2025-01-26,25.0,1,1,6.0,4.166666666666667,1.0
W0382,2025-02-27,8.0,1,1,0.0,0.0,1.0
W0382,2025-03-21,2.0,1,1,0.0,0.0,1.0
W0382,2025-03-31,21.0,1,1,0.0,0.0,1.0
W0382,2025-04-24,9.0,1,1,0.0,0.0,1.0
W0382,2025-05-03,10.0,1,1,0.0,0.0,1.0
W0382,2025-05-15,30.0,1,1,0.0,0.0,1.0
W0383,2025-03-01,38.0,1,1,0.0,0.0,1.0
W0383,2025-05-06,48.0,1,1,0.0,0.0,1.0
W0384,2025-03-14,40.0,1,1,0.0,0.0,1.0
W0385,2025-01-25,42.0,1,1,0.0,0.0,1.0
W0385,2025-02-14,14.0,1,1,0.0,0.0,1.0
W0385,2025-05-11,28.0,1,1,0.0,0.0,1.0
W0385,2025-06-05,31.0,1,1,0.0,0.0,1.0
W0385,2025-06-11,20.0,1,1,0.0,0.0,1.0
W0386,2025-01-12,38.0,1,1,0.0,0.0,1.0
W0386,2025-02-22,34.0,1,1,0.0,0.0,1.0
W0386,2025-04-29,35.0,1,1,0.0,0.0,1.0
W0387,2025-02-15,28.0,2,2,0.0,0.0,1.0
W0387,2025-03-07,5.0,1,1,0.0,0.0,1.0
W0387,2025-05-28,8.0,1,1,0.0,0.0,1.0
W0387,2025-06-28,14.0,1,1,0.0,0.0,1.0
W0388,2025-02-06,16.0,1,1,6.0,2.6666666666666665,1.0
W0388,2025-03-02,83.0,1,3,0.0,0.0,0.3333333333333333
W0388,2025-05-22,3.0,1,1,0.0,0.0,1.0
W0388,2025-06-06,38.0,1,1,0.0,0.0,1.0
W0389,2025-05-05,6.0,1,1,0.0,0.0,1.0
W0390,2025-01-17,48.0,1,1,0.0,0.0,1.0
W0390,2025-03-01,24.0,1,1,0.0,0.0,1.0
W0390,2025-03-27,24.0,1,1,8.0,3.0,1.0
W0390,2025-04-01,25.0,1,1,0.0,0.0,1.0
W0390,2025-06-13,46.0,1,1,0.0,0.0,1.0
W0391,2025-02-26,11.0,1,1,0.0,0.0,1.0
W0391,2025-03-25,2.0,1,1,0.0,0.0,1.0
W0391,2025-03-30,30.0,1,1,0.0,0.0,1.0
W0391,2025-06-29,49.0,1,1,0.0,0.0,1.0
W0392,2025-02-01,15.0,1,1,0.0,0.0,1.0
W0392,2025-04-26,26.0,1,1,0.0,0.0,1.0
W0392,2025-05-04,23.0,1,1,8.0,2.875,1.0
W0392,2025-05-16,18.0,1,1,0.0,0.0,1.0
W0393,2025-01-18,67.0,2,2,0.0,0.0,1.0
W0393,2025-02-10,6.0,1,1,0.0,0.0,1.0
W0393,2025-02-14,36.0,1,1,0.0,0.0,1.0
W0393,2025-05-17,22.0,1,1,0.0,0.0,1.0
W0394,2025-01-23,48.0,1,1,0.0,0.0,1.0
W0394,2025-03-27,36.0,1,1,0.0,0.0,1.0
W0394,2025-04-01,44.0,1,1,0.0,0.0,1.0
W0394,2025-06-03,35.0,1,2,0.0,0.0,0.5
W0395,2025-01-17,47.0,1,1,0.0,0.0,1.0
W0395,2025-04-05,1.0,1,1,0.0,0.0,1.0
W0395,2025-05-11,6.0,1,1,0.0,0.0,1.0
W0395,2025-06-23,26.0,1,2,0.0,0.0,0.5
W0396,2025-01-27,17.0,1,1,0.0,0.0,1.0
W0396,2025-03-17,4.0,1,1,0.0,0.0,1.0
W0396,2025-03-21,16.0,1,1,0.0,0.0,1.0
W0397,2025-01-04,29.0,1,1,0.0,0.0,1.0
W0397,2025-02-20,36.0,1,1,0.0,0.0,1.0
W0397,2025-03-03,7.0,1,1,0.0,0.0,1.0
W0397,2025-04-21,10.0,1,1,0.0,0.0,1.0
W0397,2025-06-23,20.0,1,1,0.0,0.0,1.0
W0397,2025-06-28,4.0,1,1,0.0,0.0,1.0
W0398,2025-01-21,19.0,1,1,0.0,0.0,1.0
W0398,2025-01-28,6.0,1,1,0.0,0.0,1.0
W0398,2025-03-18,50.0,1,2,8.0,6.25,0.5
W0398,2025-05-19,57.0,1,2,0.0,0.0,0.5
W0399,2025-02-01,34.0,1,1,0.0,0.0,1.0
W0399,2025-03-28,47.0,1,1,0.0,0.0,1.0
W0399,2025-04-29,6.0,1,1,6.0,1.0,1.0
W0399,2025-06-17,7.0,1,1,0.0,0.0,1.0
W0400,2025-01-02,4.0,1,1,0.0,0.0,1.0
W0400,2025-01-26,9.0,1,1,0.0,0.0,1.0
W0400,2025-06-29,38.0,1,2,0.0,0.0,0.5
W0401,2025-02-14,43.0,1,1,0.0,0.0,1.0
W0401,2025-03-26,15.0,1,1,0.0,0.0,1.0
W0401,2025-04-07,2.0,1,1,0.0,0.0,1.0
W0401,2025-04-22,31.0,1,1,0.0,0.0,1.0
