log_id,worker_id,shift,login_time,logout_time,shift_hours
LOG217433,W0040,Night,2025-03-24 18:07:00,2025-03-25 02:07:00,8.0
LOG217434,W0391,Morning,2025-03-08 23:54:00,2025-03-09 08:54:00,9.0
LOG217436,W0064,Night,2025-02-06 06:02:00,2025-02-06 12:02:00,6.0
LOG217438,W0104,Evening,2025-06-04 05:38:00,2025-06-04 14:38:00,9.0
LOG217439,W0434,Evening,2025-01-21 15:38:00,2025-01-21 23:38:00,8.0
LOG217440,W0315,Night,2025-06-10 01:21:00,2025-06-10 09:21:00,8.0
LOG217442,W0184,Night,2025-01-24 12:00:00,2025-01-24 18:00:00,6.0
LOG217443,W0460,Night,2025-03-18 12:21:00,2025-03-18 21:21:00,9.0
LOG217444,W0028,Night,2025-04-06 14:37:00,2025-04-06 20:37:00,6.0
LOG217446,W0114,Evening,2025-01-19 05:24:00,2025-01-19 15:24:00,10.0
LOG217447,W0046,Morning,2025-02-19 08:54:00,2025-02-19 18:54:00,10.0
LOG217448,W0380,Night,2025-04-06 16:11:00,2025-04-06 22:11:00,6.0
LOG217451,W0166,Night,2025-01-31 03:05:00,2025-01-31 10:05:00,7.0
LOG217452,W0236,Evening,2025-01-27 08:06:00,2025-01-27 15:06:00,7.0
LOG217456,W0322,Night,2025-03-03 19:57:00,2025-03-04 03:57:00,8.0
LOG217458,W0183,Night,2025-06-18 11:46:00,2025-06-18 17:46:00,6.0
LOG217460,W0484,Evening,2025-06-23 22:01:00,2025-06-24 05:01:00,7.0
LOG217461,W0076,Morning,2025-05-07 01:43:00,2025-05-07 08:43:00,7.0
LOG217463,W0336,Night,2025-03-29 09:54:00,2025-03-29 18:54:00,9.0
LOG217464,W0397,Night,2025-05-29 23:14:00,2025-05-30 05:14:00,6.0
LOG217465,W0121,Evening,2025-05-18 10:55:00,2025-05-18 20:55:00,10.0
LOG217467,W0202,Morning,2025-02-13 08:54:00,2025-02-13 17:54:00,9.0
LOG217470,W0055,Night,2025-04-17 13:56:00,2025-04-17 19:56:00,6.0
LOG217472,W0061,Evening,2025-04-16 07:07:00,2025-04-16 17:07:00,10.0
LOG217480,W0276,Evening,2025-06-27 20:13:00,2025-06-28 02:13:00,6.0
LOG217481,W0416,Evening,2025-02-08 21:26:00,2025-02-09 03:26:00,6.0
LOG217482,W0269,Night,2025-02-10 08:44:00,2025-02-10 16:44:00,8.0
LOG217483,W0151,Night,2025-04-08 07:02:00,2025-04-08 17:02:00,10.0
LOG217485,W0389,Morning,2025-02-18 09:35:00,2025-02-18 19:35:00,10.0
LOG217487,W0447,Morning,2025-05-21 04:54:00,2025-05-21 12:54:00,8.0
LOG217488,W0260,Night,2025-05-16 17:38:00,2025-05-17 03:38:00,10.0
LOG217489,W0311,Night,2025-02-20 01:57:00,2025-02-20 07:57:00,6.0
LOG217490,W0376,Morning,2025-04-13 18:42:00,2025-04-14 02:42:00,8.0
LOG217491,W0311,Evening,2025-02-08 02:43:00,2025-02-08 12:43:00,10.0
LOG217494,W0459,Morning,2025-04-13 20:43:00,2025-04-14 06:43:00,10.0
LOG217496,W0442,Night,2025-05-05 18:52:00,2025-05-06 04:52:00,10.0
LOG217497,W0018,Evening,2025-06-18 07:54:00,2025-06-18 13:54:00,6.0
LOG217500,W0500,Night,2025-05-27 13:13:00,2025-05-27 23:13:00,10.0
LOG217501,W0117,Morning,2025-01-11 12:47:00,2025-01-11 22:47:00,10.0
LOG217502,W0183,Night,2025-05-07 23:18:00,2025-05-08 08:18:00,9.0
LOG217503,W0477,Morning,2025-06-13 02:54:00,2025-06-13 08:54:00,6.0
LOG217505,W0464,Morning,2025-06-22 14:03:00,2025-06-22 22:03:00,8.0
LOG217507,W0321,Morning,2025-02-15 08:04:00,2025-02-15 17:04:00,9.0
LOG217508,W0297,Night,2025-06-24 07:57:00,2025-06-24 15:57:00,8.0
LOG217510,W0009,Evening,2025-04-30 11:12:00,2025-04-30 18:12:00,7.0
LOG217512,W0296,Night,2025-06-06 06:08:00,2025-06-06 12:08:00,6.0
LOG217513,W0391,Night,2025-05-09 08:08:00,2025-05-09 15:08:00,7.0
LOG217515,W0384,Morning,2025-06-26 06:09:00,2025-06-26 14:09:00,8.0
LOG217517,W0275,Night,2025-04-22 08:56:00,2025-04-22 17:56:00,9.0
LOG217518,W0215,Evening,2025-05-30 10:18:00,2025-05-30 16:18:00,6.0
LOG217519,W0353,Morning,2025-03-30 23:23:00,2025-03-31 05:23:00,6.0
LOG217520,W0083,Evening,2025-01-31 17:11:00,2025-02-01 02:11:00,9.0
LOG217521,W0400,Morning,2025-06-07 13:22:00,2025-06-07 22:22:00,9.0
LOG217522,W0189,Morning,2025-04-24 20:42:00,2025-04-25 02:42:00,6.0
LOG217523,W0126,Evening,2025-03-13 01:32:00,2025-03-13 09:32:00,8.0
LOG217524,W0389,Evening,2025-02-27 12:55:00,2025-02-27 19:55:00,7.0
LOG217526,W0326,Morning,2025-05-14 22:28:00,2025-05-15 05:28:00,7.0
LOG217528,W0122,Morning,2025-04-22 13:27:00,2025-04-22 21:27:00,8.0
LOG217529,W0334,Morning,2025-05-20 18:16:00,2025-05-21 03:16:00,9.0
LOG217530,W0235,Night,2025-01-14 20:28:00,2025-01-15 03:28:00,7.0
LOG217531,W0231,Morning,2025-02-18 09:36:00,2025-02-18 17:36:00,8.0
LOG217533,W0164,Night,2025-01-08 02:50:00,2025-01-08 12:50:00,10.0
LOG217534,W0387,Night,2025-01-07 18:08:00,2025-01-08 03:08:00,9.0
LOG217535,W0048,Night,2025-06-11 07:50:00,2025-06-11 13:50:00,6.0
LOG217538,W0346,Night,2025-04-13 23:49:00,2025-04-14 07:49:00,8.0
LOG217539,W0081,Night,2025-03-04 05:40:00,2025-03-04 11:40:00,6.0
LOG217540,W0328,Night,2025-01-29 09:45:00,2025-01-29 17:45:00,8.0
LOG217542,W0388,Evening,2025-04-04 19:33:00,2025-04-05 01:33:00,6.0
LOG217543,W0483,Evening,2025-02-14 13:24:00,2025-02-14 23:24:00,10.0
LOG217545,W0138,Night,2025-04-03 15:44:00,2025-04-03 23:44:00,8.0
LOG217546,W0130,Night,2025-03-12 01:09:00,2025-03-12 11:09:00,10.0
LOG217548,W0272,Night,2025-05-25 17:40:00,2025-05-26 01:40:00,8.0
LOG217549,W0097,Night,2025-03-29 05:39:00,2025-03-29 11:39:00,6.0
LOG217552,W0389,Night,2025-04-13 00:35:00,2025-04-13 07:35:00,7.0
LOG217554,W0483,Evening,2025-05-18 21:31:00,2025-05-19 07:31:00,10.0
LOG217555,W0174,Night,2025-01-07 02:50:00,2025-01-07 12:50:00,10.0
LOG217557,W0241,Evening,2025-04-24 13:10:00,2025-04-24 19:10:00,6.0
LOG217558,W0475,Morning,2025-02-27 04:20:00,2025-02-27 13:20:00,9.0
LOG217559,W0281,Night,2025-01-07 08:04:00,2025-01-07 14:04:00,6.0
LOG217560,W0134,Morning,2025-01-26 19:30:00,2025-01-27 02:30:00,7.0
LOG217562,W0022,Night,2025-04-14 22:35:00,2025-04-15 08:35:00,10.0
LOG217565,W0228,Night,2025-01-21 01:43:00,2025-01-21 11:43:00,10.0
LOG217566,W0006,Night,2025-06-24 00:30:00,2025-06-24 06:30:00,6.0
LOG217568,W0278,Morning,2025-05-19 10:01:00,2025-05-19 19:01:00,9.0
LOG217569,W0484,Evening,2025-06-07 20:46:00,2025-06-08 06:46:00,10.0
LOG217571,W0282,Evening,2025-06-26 00:15:00,2025-06-26 06:15:00,6.0
LOG217573,W0300,Night,2025-02-17 13:22:00,2025-02-17 22:22:00,9.0
LOG217575,W0155,Evening,2025-03-05 10:12:00,2025-03-05 20:12:00,10.0
LOG217576,W0293,Morning,2025-04-19 05:25:00,2025-04-19 14:25:00,9.0
LOG217577,W0390,Morning,2025-04-18 05:47:00,2025-04-18 14:47:00,9.0
LOG217578,W0353,Morning,2025-01-12 18:43:00,2025-01-13 02:43:00,8.0
LOG217582,W0377,Morning,2025-02-20 10:44:00,2025-02-20 18:44:00,8.0
LOG217583,W0402,Morning,2025-03-24 03:56:00,2025-03-24 09:56:00,6.0
LOG217584,W0303,Night,2025-06-07 08:24:00,2025-06-07 14:24:00,6.0
LOG217585,W0030,Night,2025-01-14 10:02:00,2025-01-14 20:02:00,10.0
LOG217586,W0173,Morning,2025-06-25 02:43:00,2025-06-25 09:43:00,7.0
LOG217587,W0301,Morning,2025-05-17 10:32:00,2025-05-17 19:32:00,9.0
LOG217588,W0173,Morning,2025-02-20 06:05:00,2025-02-20 12:05:00,6.0
LOG217593,W0315,Night,2025-02-06 17:44:00,2025-02-06 23:44:00,6.0
LOG217596,W0076,Evening,2025-01-24 20:49:00,2025-01-25 06:49:00,10.0
LOG217597,W0164,Evening,2025-02-17 07:52:00,2025-02-17 16:52:00,9.0
LOG217599,W0121,Evening,2025-05-10 18:37:00,2025-05-11 00:37:00,6.0
LOG217603,W0132,Night,2025-02-10 18:08:00,2025-02-11 02:08:00,8.0
LOG217606,W0226,Evening,2025-01-25 03:48:00,2025-01-25 09:48:00,6.0
LOG217608,W0051,Morning,2025-02-09 14:10:00,2025-02-09 23:10:00,9.0
LOG217609,W0257,Morning,2025-06-09 21:06:00,2025-06-10 03:06:00,6.0
LOG217611,W0236,Morning,2025-03-22 02:41:00,2025-03-22 09:41:00,7.0
LOG217614,W0298,Evening,2025-02-27 15:38:00,2025-02-27 23:38:00,8.0
LOG217615,W0415,Evening,2025-06-23 19:07:00,2025-06-24 05:07:00,10.0
LOG217617,W0260,Night,2025-01-20 12:16:00,2025-01-20 21:16:00,9.0
LOG217618,W0331,Night,2025-03-04 16:35:00,2025-03-05 01:35:00,9.0
LOG217619,W0461,Morning,2025-03-30 09:36:00,2025-03-30 15:36:00,6.0
LOG217620,W0127,Morning,2025-02-07 06:16:00,2025-02-07 15:16:00,9.0
LOG217622,W0417,Morning,2025-02-08 23:10:00,2025-02-09 05:10:00,6.0
LOG217623,W0172,Evening,2025-05-30 12:32:00,2025-05-30 22:32:00,10.0
LOG217624,W0477,Morning,2025-06-07 15:54:00,2025-06-08 00:54:00,9.0
LOG217625,W0238,Morning,2025-01-31 21:11:00,2025-02-01 03:11:00,6.0
LOG217626,W0141,Night,2025-05-17 03:02:00,2025-05-17 11:02:00,8.0
LOG217627,W0117,Night,2025-02-23 09:41:00,2025-02-23 17:41:00,8.0
LOG217628,W0011,Evening,2025-03-10 00:54:00,2025-03-10 10:54:00,10.0
LOG217630,W0391,Night,2025-06-22 02:30:00,2025-06-22 10:30:00,8.0
LOG217631,W0290,Evening,2025-06-18 16:53:00,2025-06-18 22:53:00,6.0
LOG217632,W0417,Morning,2025-06-18 11:29:00,2025-06-18 17:29:00,6.0
LOG217634,W0379,Night,2025-03-01 18:48:00,2025-03-02 02:48:00,8.0
LOG217635,W0462,Night,2025-05-05 19:18:00,2025-05-06 05:18:00,10.0
LOG217637,W0221,Morning,2025-06-07 19:50:00,2025-06-08 01:50:00,6.0
LOG217640,W0258,Night,2025-03-21 00:44:00,2025-03-21 08:44:00,8.0
LOG217641,W0433,Night,2025-06-18 15:25:00,2025-06-19 01:25:00,10.0
LOG217642,W0328,Night,2025-01-18 03:42:00,2025-01-18 11:42:00,8.0
LOG217644,W0053,Night,2025-06-11 14:44:00,2025-06-11 22:44:00,8.0
LOG217645,W0383,Morning,2025-04-08 23:18:00,2025-04-09 06:18:00,7.0
LOG217646,W0324,Morning,2025-02-02 13:01:00,2025-02-02 21:01:00,8.0
LOG217647,W0261,Morning,2025-03-28 18:24:00,2025-03-29 01:24:00,7.0
LOG217648,W0345,Night,2025-01-25 20:22:00,2025-01-26 02:22:00,6.0
LOG217649,W0466,Night,2025-04-07 02:15:00,2025-04-07 10:15:00,8.0
LOG217651,W0001,Night,2025-02-07 10:12:00,2025-02-07 16:12:00,6.0
LOG217652,W0274,Morning,2025-02-03 10:19:00,2025-02-03 20:19:00,10.0
LOG217654,W0421,Morning,2025-05-25 05:17:00,2025-05-25 11:17:00,6.0
LOG217655,W0134,Night,2025-01-04 03:23:00,2025-01-04 13:23:00,10.0
LOG217656,W0403,Morning,2025-06-01 17:12:00,2025-06-02 03:12:00,10.0
LOG217657,W0443,Night,2025-03-09 10:57:00,2025-03-09 16:57:00,6.0
LOG217658,W0073,Night,2025-02-06 03:39:00,2025-02-06 10:39:00,7.0
LOG217659,W0491,Night,2025-02-23 21:20:00,2025-02-24 06:20:00,9.0
LOG217660,W0071,Night,2025-01-18 22:05:00,2025-01-19 06:05:00,8.0
LOG217661,W0372,Morning,2025-02-06 03:06:00,2025-02-06 13:06:00,10.0
LOG217662,W0236,Night,2025-01-13 16:27:00,2025-01-13 22:27:00,6.0
LOG217663,W0306,Evening,2025-04-24 05:47:00,2025-04-24 14:47:00,9.0
LOG217664,W0149,Night,2025-03-19 22:33:00,2025-03-20 08:33:00,10.0
LOG217665,W0174,Night,2025-05-04 00:27:00,2025-05-04 06:27:00,6.0
LOG217666,W0188,Evening,2025-05-03 12:24:00,2025-05-03 18:24:00,6.0
LOG217668,W0234,Evening,2025-05-01 22:02:00,2025-05-02 05:02:00,7.0
LOG217669,W0349,Morning,2025-04-01 16:47:00,2025-04-02 02:47:00,10.0
LOG217670,W0384,Evening,2025-02-20 23:36:00,2025-02-21 05:36:00,6.0
LOG217672,W0423,Night,2025-01-10 21:02:00,2025-01-11 07:02:00,10.0
LOG217673,W0051,Night,2025-01-24 16:40:00,2025-01-24 23:40:00,7.0
LOG217674,W0135,Night,2025-04-26 13:50:00,2025-04-26 22:50:00,9.0
LOG217675,W0450,Night,2025-04-20 17:56:00,2025-04-21 02:56:00,9.0
LOG217677,W0046,Morning,2025-06-13 03:58:00,2025-06-13 10:58:00,7.0
LOG217680,W0101,Evening,2025-05-02 18:52:00,2025-05-03 02:52:00,8.0
LOG217681,W0296,Night,2025-05-22 12:43:00,2025-05-22 22:43:00,10.0
LOG217684,W0075,Night,2025-06-28 02:43:00,2025-06-28 11:43:00,9.0
LOG217685,W0295,Night,2025-03-03 11:26:00,2025-03-03 21:26:00,10.0
LOG217688,W0461,Night,2025-02-07 15:25:00,2025-02-07 23:25:00,8.0
LOG217689,W0347,Night,2025-02-16 13:22:00,2025-02-16 20:22:00,7.0
LOG217690,W0408,Evening,2025-03-05 08:27:00,2025-03-05 15:27:00,7.0
LOG217691,W0074,Morning,2025-02-25 19:31:00,2025-02-26 04:31:00,9.0
LOG217692,W0216,Night,2025-06-12 04:26:00,2025-06-12 12:26:00,8.0
LOG217693,W0204,Morning,2025-01-10 01:27:00,2025-01-10 08:27:00,7.0
LOG217695,W0238,Morning,2025-03-01 09:13:00,2025-03-01 18:13:00,9.0
LOG217696,W0444,Evening,2025-03-27 04:54:00,2025-03-27 14:54:00,10.0
LOG217697,W0191,Night,2025-02-07 20:45:00,2025-02-08 02:45:00,6.0
LOG217698,W0059,Night,2025-05-26 04:40:00,2025-05-26 12:40:00,8.0
LOG217699,W0199,Night,2025-01-30 09:50:00,2025-01-30 19:50:00,10.0
LOG217703,W0299,Night,2025-03-10 22:11:00,2025-03-11 05:11:00,7.0
LOG217704,W0188,Night,2025-04-06 17:11:00,2025-04-07 02:11:00,9.0
LOG217705,W0136,Evening,2025-04-11 14:29:00,2025-04-11 22:29:00,8.0
LOG217707,W0284,Morning,2025-03-10 05:51:00,2025-03-10 11:51:00,6.0
LOG217708,W0091,Night,2025-04-09 23:31:00,2025-04-10 08:31:00,9.0
LOG217711,W0010,Night,2025-04-11 20:59:00,2025-04-12 04:59:00,8.0
LOG217712,W0008,Morning,2025-04-09 15:09:00,2025-04-09 23:09:00,8.0
LOG217713,W0145,Night,2025-06-20 19:55:00,2025-06-21 05:55:00,10.0
LOG217714,W0032,Morning,2025-01-14 02:35:00,2025-01-14 11:35:00,9.0
LOG217716,W0074,Morning,2025-02-18 04:26:00,2025-02-18 14:26:00,10.0
LOG217719,W0395,Night,2025-05-16 06:43:00,2025-05-16 13:43:00,7.0
LOG217720,W0058,Night,2025-02-12 20:41:00,2025-02-13 06:41:00,10.0
LOG217722,W0366,Night,2025-01-08 21:53:00,2025-01-09 04:53:00,7.0
LOG217723,W0241,Evening,2025-03-24 01:37:00,2025-03-24 07:37:00,6.0
LOG217724,W0178,Morning,2025-01-16 00:47:00,2025-01-16 08:47:00,8.0
LOG217726,W0482,Morning,2025-06-27 18:12:00,2025-06-28 01:12:00,7.0
LOG217727,W0455,Evening,2025-04-18 05:20:00,2025-04-18 14:20:00,9.0
LOG217728,W0190,Morning,2025-02-07 07:47:00,2025-02-07 17:47:00,10.0
LOG217729,W0003,Morning,2025-04-07 19:37:00,2025-04-08 02:37:00,7.0
LOG217731,W0114,Night,2025-05-27 04:54:00,2025-05-27 11:54:00,7.0
LOG217732,W0180,Night,2025-01-25 12:57:00,2025-01-25 22:57:00,10.0
LOG217733,W0422,Morning,2025-03-08 10:13:00,2025-03-08 18:13:00,8.0
LOG217734,W0111,Evening,2025-03-09 17:00:00,2025-03-09 23:00:00,6.0
LOG217735,W0256,Evening,2025-03-09 04:28:00,2025-03-09 14:28:00,10.0
LOG217738,W0353,Night,2025-04-17 08:02:00,2025-04-17 14:02:00,6.0
LOG217739,W0461,Night,2025-05-04 06:00:00,2025-05-04 16:00:00,10.0
LOG217741,W0212,Night,2025-05-18 06:56:00,2025-05-18 12:56:00,6.0
LOG217742,W0488,Night,2025-03-28 02:29:00,2025-03-28 12:29:00,10.0
LOG217743,W0429,Night,2025-05-05 20:16:00,2025-05-06 03:16:00,7.0
LOG217745,W0488,Night,2025-05-15 15:58:00,2025-05-15 23:58:00,8.0
LOG217746,W0271,Evening,2025-01-21 09:09:00,2025-01-21 18:09:00,9.0
LOG217747,W0097,Night,2025-05-16 14:25:00,2025-05-16 20:25:00,6.0
LOG217749,W0014,Evening,2025-03-19 00:26:00,2025-03-19 10:26:00,10.0
LOG217750,W0065,Evening,2025-05-18 23:05:00,2025-05-19 07:05:00,8.0
LOG217751,W0018,Night,2025-05-11 08:08:00,2025-05-11 15:08:00,7.0
LOG217752,W0361,Morning,2025-01-15 23:47:00,2025-01-16 07:47:00,8.0
LOG217757,W0467,Evening,2025-03-31 13:02:00,2025-03-31 22:02:00,9.0
LOG217758,W0055,Evening,2025-01-08 22:48:00,2025-01-09 07:48:00,9.0
LOG217760,W0072,Morning,2025-02-02 17:04:00,2025-02-03 00:04:00,7.0
LOG217761,W0122,Evening,2025-04-04 08:01:00,2025-04-04 14:01:00,6.0
LOG217762,W0322,Evening,2025-04-29 14:43:00,2025-04-30 00:43:00,10.0
LOG217763,W0343,Night,2025-03-31 16:01:00,2025-04-01 02:01:00,10.0
LOG217765,W0017,Evening,2025-05-07 14:28:00,2025-05-07 23:28:00,9.0
LOG217766,W0399,Night,2025-03-24 08:03:00,2025-03-24 14:03:00,6.0
LOG217768,W0466,Night,2025-06-19 00:21:00,2025-06-19 06:21:00,6.0
LOG217769,W0164,Morning,2025-01-28 16:32:00,2025-01-28 23:32:00,7.0
LOG217770,W0190,Morning,2025-02-22 20:02:00,2025-02-23 06:02:00,10.0
LOG217771,W0117,Morning,2025-01-31 14:57:00,2025-01-31 20:57:00,6.0
LOG217772,W0447,Night,2025-05-02 11:41:00,2025-05-02 21:41:00,10.0
LOG217773,W0023,Night,2025-02-20 16:22:00,2025-02-20 22:22:00,6.0
LOG217775,W0497,Night,2025-06-24 09:45:00,2025-06-24 15:45:00,6.0
LOG217776,W0225,Night,2025-01-03 13:37:00,2025-01-03 23:37:00,10.0
LOG217777,W0485,Evening,2025-03-24 22:35:00,2025-03-25 08:35:00,10.0
LOG217778,W0474,Morning,2025-04-21 20:07:00,2025-04-22 04:07:00,8.0
LOG217781,W0177,Evening,2025-05-16 23:48:00,2025-05-17 08:48:00,9.0
LOG217782,W0357,Evening,2025-05-10 08:51:00,2025-05-10 16:51:00,8.0
LOG217783,W0101,Morning,2025-02-08 09:47:00,2025-02-08 18:47:00,9.0
LOG217784,W0227,Night,2025-01-16 12:30:00,2025-01-16 18:30:00,6.0
LOG217785,W0421,Night,2025-06-29 17:31:00,2025-06-30 02:31:00,9.0
LOG217786,W0286,Night,2025-05-28 19:07:00,2025-05-29 01:07:00,6.0
LOG217788,W0487,Night,2025-03-15 17:12:00,2025-03-16 01:12:00,8.0
LOG217790,W0263,Night,2025-04-26 23:18:00,2025-04-27 09:18:00,10.0
LOG217791,W0310,Night,2025-02-14 22:29:00,2025-02-15 08:29:00,10.0
LOG217793,W0328,Night,2025-03-02 13:49:00,2025-03-02 23:49:00,10.0
LOG217794,W0333,Morning,2025-01-09 00:09:00,2025-01-09 08:09:00,8.0
LOG217796,W0131,Morning,2025-01-30 19:06:00,2025-01-31 04:06:00,9.0
LOG217797,W0458,Morning,2025-06-04 02:11:00,2025-06-04 09:11:00,7.0
LOG217798,W0167,Morning,2025-03-22 12:51:00,2025-03-22 19:51:00,7.0
LOG217802,W0187,Night,2025-01-26 13:25:00,2025-01-26 20:25:00,7.0
LOG217803,W0447,Night,2025-06-19 15:29:00,2025-06-19 23:29:00,8.0
LOG217804,W0439,Night,2025-05-01 06:51:00,2025-05-01 12:51:00,6.0
LOG217805,W0153,Night,2025-01-02 09:51:00,2025-01-02 19:51:00,10.0
LOG217807,W0149,Night,2025-06-02 18:20:00,2025-06-03 03:20:00,9.0
LOG217809,W0328,Night,2025-01-12 13:04:00,2025-01-12 22:04:00,9.0
LOG217810,W0005,Evening,2025-03-02 16:55:00,2025-03-02 23:55:00,7.0
LOG217812,W0037,Evening,2025-03-30 22:32:00,2025-03-31 06:32:00,8.0
LOG217813,W0007,Night,2025-06-25 10:56:00,2025-06-25 16:56:00,6.0
LOG217814,W0173,Night,2025-06-11 13:51:00,2025-06-11 23:51:00,10.0
LOG217815,W0022,Night,2025-06-16 02:57:00,2025-06-16 10:57:00,8.0
LOG217816,W0103,Evening,2025-05-29 09:56:00,2025-05-29 18:56:00,9.0
LOG217817,W0478,Night,2025-01-22 10:57:00,2025-01-22 18:57:00,8.0
LOG217818,W0453,Evening,2025-01-16 16:13:00,2025-01-17 00:13:00,8.0
LOG217819,W0372,Night,2025-03-04 08:21:00,2025-03-04 15:21:00,7.0
LOG217820,W0421,Evening,2025-03-02 21:49:00,2025-03-03 06:49:00,9.0
LOG217822,W0292,Night,2025-04-17 21:31:00,2025-04-18 07:31:00,10.0
LOG217823,W0231,Night,2025-01-26 10:54:00,2025-01-26 18:54:00,8.0
LOG217824,W0327,Evening,2025-02-16 09:02:00,2025-02-16 16:02:00,7.0
LOG217826,W0089,Night,2025-03-09 22:49:00,2025-03-10 08:49:00,10.0
LOG217830,W0492,Evening,2025-06-01 20:32:00,2025-06-02 05:32:00,9.0
LOG217832,W0438,Night,2025-06-05 15:48:00,2025-06-06 01:48:00,10.0
LOG217836,W0047,Morning,2025-06-03 12:36:00,2025-06-03 19:36:00,7.0
LOG217837,W0060,Morning,2025-04-26 20:42:00,2025-04-27 04:42:00,8.0
LOG217838,W0394,Night,2025-04-30 04:01:00,2025-04-30 10:01:00,6.0
LOG217839,W0398,Night,2025-06-04 12:51:00,2025-06-04 20:51:00,8.0
LOG217840,W0080,Evening,2025-02-25 13:41:00,2025-02-25 22:41:00,9.0
LOG217841,W0484,Evening,2025-05-05 21:30:00,2025-05-06 05:30:00,8.0
LOG217842,W0133,Night,2025-01-10 18:27:00,2025-01-11 00:27:00,6.0
LOG217843,W0136,Morning,2025-01-27 04:41:00,2025-01-27 11:41:00,7.0
LOG217844,W0364,Night,2025-06-26 17:17:00,2025-06-26 23:17:00,6.0
LOG217845,W0141,Morning,2025-01-28 01:51:00,2025-01-28 11:51:00,10.0
LOG217846,W0018,Night,2025-03-27 20:00:00,2025-03-28 03:00:00,7.0
LOG217851,W0024,Morning,2025-02-17 21:34:00,2025-02-18 07:34:00,10.0
LOG217855,W0243,Morning,2025-01-18 23:44:00,2025-01-19 07:44:00,8.0
LOG217857,W0206,Morning,2025-02-17 14:44:00,2025-02-17 23:44:00,9.0
LOG217859,W0451,Evening,2025-03-26 15:21:00,2025-03-26 22:21:00,7.0
LOG217860,W0057,Evening,2025-06-04 19:12:00,2025-06-05 02:12:00,7.0
LOG217861,W0158,Night,2025-06-06 14:30:00,2025-06-06 22:30:00,8.0
LOG217862,W0328,Night,2025-03-19 06:37:00,2025-03-19 12:37:00,6.0
LOG217863,W0157,Evening,2025-05-24 02:26:00,2025-05-24 08:26:00,6.0
LOG217864,W0351,Evening,2025-04-21 04:44:00,2025-04-21 12:44:00,8.0
LOG217865,W0015,Morning,2025-05-21 01:55:00,2025-05-21 07:55:00,6.0
LOG217866,W0272,Evening,2025-04-18 21:03:00,2025-04-19 04:03:00,7.0
LOG217868,W0308,Evening,2025-05-20 04:12:00,2025-05-20 13:12:00,9.0
LOG217869,W0471,Evening,2025-04-04 10:04:00,2025-04-04 20:04:00,10.0
LOG217870,W0376,Night,2025-03-24 14:15:00,2025-03-24 22:15:00,8.0
LOG217871,W0462,Morning,2025-05-26 13:44:00,2025-05-26 20:44:00,7.0
LOG217873,W0383,Night,2025-04-06 07:02:00,2025-04-06 16:02:00,9.0
LOG217874,W0429,Morning,2025-02-05 20:14:00,2025-02-06 04:14:00,8.0
LOG217876,W0131,Morning,2025-02-04 12:17:00,2025-02-04 21:17:00,9.0
LOG217877,W0167,Night,2025-02-02 16:06:00,2025-02-03 00:06:00,8.0
LOG217878,W0342,Morning,2025-06-22 04:46:00,2025-06-22 14:46:00,10.0
LOG217879,W0234,Morning,2025-04-07 03:17:00,2025-04-07 09:17:00,6.0
LOG217880,W0382,Morning,2025-05-25 14:52:00,2025-05-25 20:52:00,6.0
LOG217881,W0141,Night,2025-04-03 05:26:00,2025-04-03 11:26:00,6.0
LOG217882,W0371,Morning,2025-06-10 08:44:00,2025-06-10 17:44:00,9.0
LOG217884,W0218,Night,2025-06-11 22:38:00,2025-06-12 04:38:00,6.0
LOG217885,W0230,Night,2025-01-21 01:29:00,2025-01-21 11:29:00,10.0
LOG217886,W0204,Morning,2025-01-26 13:53:00,2025-01-26 23:53:00,10.0
LOG217887,W0289,Morning,2025-05-16 06:22:00,2025-05-16 15:22:00,9.0
LOG217888,W0084,Evening,2025-04-14 10:20:00,2025-04-14 16:20:00,6.0
LOG217889,W0481,Morning,2025-05-15 06:41:00,2025-05-15 13:41:00,7.0
LOG217890,W0323,Evening,2025-02-02 04:56:00,2025-02-02 12:56:00,8.0
LOG217891,W0176,Evening,2025-01-08 02:14:00,2025-01-08 11:14:00,9.0
LOG217892,W0360,Night,2025-01-03 11:53:00,2025-01-03 17:53:00,6.0
LOG217893,W0383,Night,2025-02-07 21:52:00,2025-02-08 06:52:00,9.0
LOG217894,W0360,Evening,2025-04-30 23:08:00,2025-05-01 06:08:00,7.0
LOG217895,W0129,Night,2025-04-09 09:09:00,2025-04-09 16:09:00,7.0
LOG217896,W0029,Evening,2025-06-20 09:16:00,2025-06-20 18:16:00,9.0
LOG217898,W0082,Night,2025-06-06 14:26:00,2025-06-07 00:26:00,10.0
LOG217899,W0029,Night,2025-02-02 12:40:00,2025-02-02 20:40:00,8.0
LOG217900,W0319,Evening,2025-05-19 02:07:00,2025-05-19 09:07:00,7.0
LOG217901,W0016,Night,2025-04-08 21:17:00,2025-04-09 03:17:00,6.0
LOG217902,W0463,Evening,2025-04-24 15:00:00,2025-04-24 21:00:00,6.0
LOG217904,W0030,Night,2025-02-18 20:59:00,2025-02-19 03:59:00,7.0
LOG217905,W0397,Morning,2025-01-07 22:10:00,2025-01-08 04:10:00,6.0
LOG217907,W0228,Evening,2025-02-13 17:15:00,2025-02-14 00:15:00,7.0
LOG217908,W0405,Evening,2025-03-03 01:26:00,2025-03-03 11:26:00,10.0
